customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.3782,29.9032,0.0,4.1,1.1,1.3,4.6,2.2,0.0,0.0,2.4,1.5,3.3,2.1,3.8,3.7,3.3
2,31.3828,30.111,1.2,3.3,4.2,0.0,2.9,1.4,0.0,0.0,1.4,1.3,4.6,1.9,0.0,2.6,2.2
3,31.48,29.965,3.3,1.7,1.6,3.8,0.0,4.2,1.4,0.0,3.7,1.3,0.0,0.0,4.8,0.0,4.4
4,31.3812,30.1466,0.0,0.0,4.6,2.7,1.4,0.0,3.7,3.2,3.3,1.2,0.0,3.1,2.9,3.3,3.5
5,31.5267,30.0641,4.7,3.2,3.4,1.0,1.9,3.5,1.8,1.7,4.2,1.5,1.7,2.6,3.4,3.7,1.3
6,31.2621,30.0906,3.6,5.0,3.4,3.8,4.7,4.2,4.2,2.3,0.0,2.5,4.5,2.9,2.7,0.0,1.1
7,31.3841,30.185,4.8,2.8,4.7,3.2,0.0,3.5,0.0,1.6,4.2,3.4,0.0,1.2,2.9,3.2,2.2
8,31.4907,30.0755,2.7,3.9,3.1,0.0,1.4,2.2,1.2,2.4,2.6,1.4,3.3,4.2,1.5,2.0,2.3
9,31.1522,30.1488,3.6,0.0,2.1,2.4,1.5,0.0,4.2,2.0,4.8,1.0,1.0,0.0,0.0,4.1,4.5
10,31.0133,29.9888,0.0,4.1,4.1,4.4,2.1,4.2,2.1,3.0,4.9,2.3,3.9,1.7,4.8,2.8,0.0
11,31.0765,30.0802,0.0,3.8,1.6,3.6,4.6,0.0,3.5,1.4,0.0,3.2,2.5,2.7,3.6,3.6,1.2
12,31.0199,30.134,0.0,2.3,1.5,1.3,1.6,4.6,4.6,4.9,1.9,3.0,5.0,0.0,5.0,5.0,1.1
13,31.1908,30.118,4.4,2.2,4.8,2.2,4.3,2.5,4.5,2.4,4.5,4.6,3.0,0.0,3.9,4.5,1.7
14,31.3449,29.9376,1.5,2.7,3.4,0.0,2.4,4.8,1.8,0.0,2.3,1.8,2.3,3.4,0.0,4.1,2.9
15,31.412,30.0039,4.6,2.2,4.1,3.4,1.2,3.8,0.0,4.1,2.3,2.2,2.8,4.6,4.6,4.3,4.0
16,31.32,30.0191,2.6,2.9,0.0,3.4,2.9,4.2,2.5,0.0,2.1,2.6,1.7,4.6,2.9,1.8,0.0
17,31.0761,30.1556,1.7,2.2,1.5,4.7,4.7,0.0,0.0,3.7,2.4,3.5,4.7,1.4,0.0,0.0,2.9
18,31.2258,30.1883,4.0,4.2,3.1,4.5,2.6,4.0,1.8,3.2,4.1,1.8,1.6,3.8,1.4,3.0,3.7
19,31.5192,29.9588,3.7,2.6,4.0,1.4,1.9,2.8,0.0,2.3,3.0,3.3,3.8,2.3,2.0,4.3,1.7
20,31.1296,30.1857,4.3,1.5,2.5,4.5,3.3,1.7,4.2,3.1,0.0,2.3,4.2,4.5,0.0,0.0,1.5
21,31.2658,30.1791,4.9,4.8,1.7,4.4,1.0,0.0,3.8,3.5,0.0,4.0,0.0,0.0,3.2,2.2,3.5
22,31.0795,29.9172,1.5,2.4,3.2,0.0,1.3,3.4,0.0,0.0,1.8,4.1,1.2,3.6,1.0,4.6,0.0
23,31.4191,29.9482,3.7,1.9,1.9,3.2,1.1,0.0,3.3,0.0,2.3,4.7,2.9,3.8,0.0,3.9,2.9
24,31.2763,29.944,0.0,4.4,1.2,4.0,3.9,4.9,1.5,3.2,0.0,0.0,2.7,3.0,2.7,4.8,2.1
25,31.443,29.9373,3.9,4.7,4.3,4.9,1.2,3.3,0.0,2.6,2.5,0.0,3.3,3.9,0.0,4.5,4.0
26,31.3371,29.9908,2.1,2.1,0.0,4.9,4.5,1.0,4.4,0.0,4.7,2.5,4.1,4.1,1.3,2.2,4.3
27,31.3161,30.1838,2.9,3.0,2.3,4.0,2.9,4.1,4.7,0.0,2.9,4.8,2.2,4.6,3.1,1.9,3.0
28,31.51,30.0753,0.0,2.1,4.9,0.0,0.0,3.7,2.1,0.0,4.4,2.0,3.3,1.3,1.1,4.3,4.8
29,31.0173,29.9587,2.5,2.3,3.7,1.7,3.7,0.0,3.6,0.0,2.4,1.5,4.1,3.9,4.4,1.4,1.0
30,31.4386,29.9489,1.9,3.3,1.7,0.0,3.8,0.0,0.0,1.8,3.5,4.4,3.8,0.0,1.2,3.3,2.2
31,31.3731,30.0548,1.3,1.1,2.8,2.6,4.0,4.9,3.8,2.4,0.0,0.0,3.2,4.6,2.6,4.1,4.9
32,31.0789,29.9133,0.0,3.9,0.0,4.9,4.6,4.9,1.6,2.1,2.7,3.2,1.1,0.0,0.0,4.1,0.0
33,31.4924,30.0734,1.8,0.0,4.2,3.2,1.3,3.5,1.8,2.6,4.9,3.9,3.6,0.0,1.6,4.8,4.8
34,31.5647,30.0778,3.8,2.9,0.0,3.5,4.1,4.9,1.5,3.1,1.2,2.0,2.0,3.7,3.7,2.2,4.9
35,31.1444,29.9844,2.6,4.7,4.4,5.0,3.8,1.5,3.1,1.1,2.4,4.0,3.4,1.0,1.9,1.2,1.2
36,31.2403,30.0058,3.1,2.6,3.7,2.6,3.9,3.1,3.9,3.4,4.1,1.1,1.2,3.6,4.8,1.6,0.0
37,31.0238,29.984,0.0,3.4,2.0,0.0,3.5,1.6,0.0,1.5,2.2,2.3,4.9,0.0,2.5,4.1,4.4
38,31.107,30.0616,4.7,2.4,3.8,3.1,0.0,2.2,0.0,2.9,3.9,4.8,1.2,4.2,0.0,2.8,4.8
39,31.1733,30.0084,4.9,4.5,3.1,5.0,3.2,0.0,3.7,1.3,4.0,1.4,3.0,0.0,4.0,1.5,0.0
40,31.0014,30.0905,2.0,4.5,3.6,2.8,0.0,1.3,4.2,4.1,0.0,4.0,2.6,2.3,3.8,1.9,0.0
41,31.1641,30.0748,4.4,0.0,0.0,0.0,4.1,3.7,0.0,1.2,0.0,1.3,3.7,1.9,2.0,4.7,3.4
42,31.3352,30.0843,2.9,2.2,1.3,4.2,0.0,1.5,1.8,4.7,3.5,4.3,1.3,1.4,4.7,1.4,2.7
43,31.4315,30.1659,0.0,0.0,2.8,3.3,0.0,0.0,3.8,4.3,1.2,2.6,0.0,0.0,2.5,1.4,4.5
44,31.3158,29.9971,1.1,4.7,3.5,4.2,1.4,0.0,1.7,2.7,4.5,1.2,2.6,1.8,2.7,3.7,3.4
45,31.1213,30.1904,1.9,1.4,3.2,2.4,0.0,1.9,1.6,0.0,4.3,3.2,1.0,0.0,2.4,2.9,2.1
46,31.3554,29.9513,1.9,4.0,4.5,5.0,1.6,0.0,4.3,3.6,4.6,2.5,0.0,3.5,2.9,3.4,3.7
47,31.2089,29.9102,4.1,4.9,4.2,0.0,4.1,2.3,2.3,3.2,0.0,3.1,0.0,1.9,3.2,3.4,1.5
48,31.1592,30.0225,1.8,3.8,4.7,3.4,4.9,0.0,2.2,0.0,2.8,3.4,1.6,2.3,3.7,0.0,4.4
49,31.346,30.1226,3.2,3.5,3.9,1.6,3.6,1.2,0.0,0.0,0.0,3.7,0.0,2.4,0.0,1.9,1.7
