customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.309,29.9256,0.0,4.3,4.4,0.0,3.4,0.0,1.4,2.3,4.7,4.2,2.9,0.0,3.8,3.5,0.0
2,31.5266,29.9216,2.0,3.6,4.3,2.3,3.0,4.3,1.4,1.3,0.0,3.9,1.7,3.7,2.9,0.0,0.0
3,31.3634,30.113,2.2,4.2,4.8,0.0,0.0,2.1,3.7,3.6,3.5,3.4,0.0,3.4,1.7,3.3,0.0
4,31.4007,29.9809,4.0,3.3,2.5,3.6,4.6,4.7,4.2,4.0,2.7,4.8,1.9,2.4,0.0,2.2,2.0
5,31.0581,29.9402,4.4,1.6,3.5,1.7,4.8,4.9,1.7,2.7,1.0,4.8,3.9,2.0,2.2,1.6,0.0
6,31.1479,29.9345,4.6,0.0,4.5,0.0,1.1,1.4,4.6,2.0,0.0,2.2,3.4,4.2,0.0,3.9,1.2
7,31.5717,30.1546,1.8,1.8,4.1,3.9,0.0,4.6,2.2,4.1,3.3,2.1,3.2,3.5,0.0,2.6,4.2
8,31.2946,30.0479,4.6,3.2,0.0,1.8,2.0,1.3,0.0,0.0,0.0,3.9,0.0,2.2,2.3,4.5,4.9
9,31.0329,30.1357,1.7,0.0,1.7,2.9,3.9,3.7,2.7,4.6,2.7,1.8,3.4,3.5,4.0,4.0,2.0
10,31.5492,30.0639,4.2,2.0,1.8,4.5,3.4,3.8,3.5,2.7,4.5,1.5,3.6,2.7,2.1,2.1,0.0
11,31.3106,29.9331,1.6,0.0,2.1,4.0,1.7,3.2,4.8,3.6,1.1,1.9,4.9,4.3,0.0,1.1,2.6
12,31.0428,29.9592,4.0,0.0,3.4,5.0,1.9,0.0,2.8,3.9,1.7,0.0,4.5,1.1,2.0,3.1,1.3
13,31.4754,29.9591,3.7,4.0,4.3,2.2,2.8,1.6,2.5,1.1,4.1,3.4,0.0,4.6,0.0,1.2,2.9
14,31.1632,30.1224,4.7,3.7,0.0,4.5,1.7,3.8,4.9,2.0,1.5,2.7,3.2,4.6,3.9,3.9,2.9
15,31.4447,30.0431,0.0,2.8,3.9,0.0,4.3,0.0,2.2,0.0,4.2,0.0,3.1,0.0,0.0,2.6,4.2
16,31.0071,30.1989,4.4,1.8,4.1,0.0,1.7,4.4,2.4,4.4,0.0,0.0,3.4,1.4,0.0,3.9,3.6
17,31.1392,30.0523,0.0,4.3,2.4,0.0,0.0,3.3,1.1,2.9,0.0,4.0,3.4,3.5,4.8,0.0,0.0
18,31.4891,30.1186,3.3,2.4,2.2,4.3,3.6,3.6,4.5,4.6,1.8,1.5,3.2,4.1,0.0,0.0,4.6
19,31.0439,30.0136,0.0,3.0,0.0,0.0,2.3,4.2,0.0,1.8,0.0,3.4,2.9,3.8,0.0,4.0,1.7
20,31.2477,29.915,1.1,2.6,1.7,4.3,3.1,0.0,2.5,2.4,4.8,4.5,0.0,3.1,0.0,2.3,3.9
21,31.0987,30.1869,4.5,1.5,4.9,2.8,3.5,2.8,2.5,2.3,2.8,3.9,4.2,4.6,4.5,3.8,2.3
22,31.1959,30.1241,3.6,4.8,0.0,4.7,2.8,3.2,3.0,4.3,4.4,1.5,3.0,2.9,0.0,2.1,2.9
23,31.5228,29.9092,1.8,4.0,3.0,4.5,3.7,4.5,3.6,0.0,4.6,2.0,3.7,2.8,4.1,0.0,1.3
24,31.0769,29.9159,1.2,3.3,3.2,1.2,2.9,2.2,4.2,0.0,1.6,4.6,0.0,4.6,4.6,2.5,4.7
25,31.0006,30.0878,0.0,3.2,1.6,0.0,4.2,3.8,2.6,2.6,1.2,0.0,3.0,4.8,4.3,2.3,2.7
26,31.301,30.0675,0.0,2.3,1.2,2.6,4.3,1.1,0.0,3.3,4.8,1.1,3.5,3.1,0.0,4.2,4.9
27,31.0251,30.1533,2.5,1.5,2.8,2.6,2.7,0.0,3.2,4.7,1.7,4.3,3.9,1.7,2.7,1.1,2.5
28,31.5541,30.1221,3.7,3.9,3.5,2.5,0.0,0.0,2.5,4.6,4.2,3.5,0.0,4.5,2.9,0.0,3.7
29,31.5965,30.0988,2.8,1.4,0.0,0.0,4.5,4.9,4.2,3.5,0.0,3.3,1.6,1.7,4.1,1.4,4.8
30,31.5052,29.9081,3.6,3.0,1.0,4.5,4.8,4.7,0.0,0.0,1.5,3.5,3.4,0.0,0.0,3.9,2.9
31,31.2716,30.0773,1.3,2.3,0.0,1.2,3.1,3.1,2.2,3.1,2.7,0.0,4.8,4.8,2.9,3.1,2.5
32,31.4724,30.0971,4.3,0.0,4.9,2.0,1.7,2.9,2.4,1.1,1.3,4.9,0.0,0.0,4.3,1.9,4.5
33,31.1263,30.1379,2.8,2.4,3.7,4.1,4.4,0.0,2.2,0.0,4.7,1.5,3.3,4.6,0.0,0.0,2.5
34,31.0742,30.0352,3.0,1.6,1.3,0.0,0.0,3.8,3.3,2.6,2.0,0.0,1.1,4.7,1.8,2.8,4.5
35,31.1109,30.0417,4.7,3.8,2.8,0.0,0.0,0.0,0.0,2.0,2.5,2.9,0.0,3.0,2.2,2.7,0.0
36,31.1341,29.9489,2.7,3.7,1.5,4.0,1.8,1.4,3.8,2.1,3.3,3.7,2.2,1.8,2.7,2.8,3.6
37,31.3822,30.1666,2.4,2.7,2.7,2.0,4.2,0.0,2.4,3.2,0.0,4.0,3.7,2.3,1.8,2.7,4.8
38,31.0586,30.0234,1.2,4.1,1.9,2.4,0.0,2.4,2.8,4.1,1.8,3.6,1.4,2.0,1.5,3.3,1.2
39,31.3485,30.0104,0.0,1.3,4.8,3.5,1.7,0.0,2.2,3.1,3.5,3.3,3.3,2.3,0.0,4.7,2.5
40,31.0552,30.0149,2.0,2.3,2.1,3.6,3.1,2.3,1.5,3.2,4.6,4.5,3.1,3.9,0.0,1.3,1.3
41,31.2129,30.0633,2.2,2.9,2.3,4.3,4.8,3.6,1.1,0.0,0.0,3.7,2.2,4.8,2.5,3.3,3.4
42,31.2258,30.1627,4.5,0.0,1.5,1.4,4.0,3.6,2.3,3.5,1.7,0.0,1.8,3.7,0.0,0.0,3.5
43,31.4415,30.0967,3.4,4.0,3.2,0.0,3.5,3.2,3.9,1.3,1.8,0.0,3.7,0.0,1.7,3.9,2.0
44,31.007,30.0294,3.1,3.0,0.0,2.0,3.8,4.1,4.7,2.0,2.9,2.5,3.1,2.4,0.0,3.0,2.4
45,31.4113,29.9696,0.0,1.8,1.6,2.8,4.8,4.1,0.0,1.7,0.0,1.0,1.2,1.9,3.8,0.0,4.9
46,31.4585,30.0083,4.6,3.2,3.0,1.5,0.0,4.7,3.6,5.0,0.0,0.0,4.8,0.0,4.5,4.7,2.9
47,31.0305,29.9199,4.4,4.8,2.3,0.0,3.9,0.0,4.6,1.3,4.2,2.9,4.9,1.7,4.0,0.0,1.3
48,31.3086,30.0422,1.3,4.5,3.4,3.0,4.6,4.0,0.0,0.0,0.0,4.4,3.1,4.1,3.0,3.6,3.0
49,31.2069,30.0456,3.0,2.1,0.0,3.6,1.7,0.0,0.0,3.3,3.6,4.5,0.0,2.2,0.0,3.4,3.3
50,31.5169,29.99,3.2,5.0,4.4,2.6,3.9,3.2,2.6,3.8,1.9,0.0,4.8,2.1,0.0,4.2,4.2
51,31.3964,30.094,2.2,2.4,4.9,1.3,4.9,3.4,4.0,0.0,3.1,4.7,3.2,2.7,1.9,3.6,2.3
52,31.4503,29.9886,1.3,1.8,0.0,0.0,1.0,2.2,1.1,2.5,3.3,0.0,1.5,0.0,1.2,4.7,2.0
53,31.1143,30.0218,4.6,0.0,1.1,2.6,4.3,4.0,2.7,5.0,2.4,2.6,2.7,0.0,0.0,2.7,1.4
54,31.3638,30.1978,4.9,1.8,0.0,3.3,1.2,0.0,1.2,2.7,0.0,4.8,4.1,1.7,1.1,4.5,2.6
55,31.2564,30.1831,3.3,4.6,1.5,1.3,2.1,0.0,2.2,4.7,0.0,3.8,3.2,4.2,3.3,0.0,0.0
56,31.2737,29.9883,4.2,3.6,1.4,0.0,3.8,4.5,0.0,0.0,4.0,0.0,2.8,3.0,2.9,3.5,4.0
57,31.2185,30.1338,3.8,0.0,5.0,0.0,0.0,0.0,4.6,3.0,1.5,1.3,4.3,4.0,4.1,4.2,2.4
58,31.0319,30.0758,3.0,1.9,0.0,2.9,2.6,0.0,3.1,3.3,4.6,0.0,2.9,0.0,2.2,1.5,3.8
59,31.2484,29.9331,2.6,2.6,4.9,1.0,1.3,0.0,1.5,2.1,4.6,0.0,3.4,1.0,1.8,3.4,2.2
60,31.5246,30.0055,1.9,4.0,4.1,3.8,4.3,0.0,1.1,4.1,2.1,1.6,3.8,1.0,4.5,3.6,4.1
61,31.1201,30.1963,3.6,0.0,4.1,2.9,2.5,2.5,1.8,4.2,0.0,1.2,0.0,1.5,1.7,0.0,3.8
62,31.4948,29.9874,4.6,4.0,3.8,3.9,4.9,5.0,4.4,1.8,3.3,3.4,1.2,0.0,2.4,4.4,3.2
63,31.472,30.0699,4.4,1.2,2.2,4.3,1.3,4.8,3.5,0.0,0.0,2.0,1.6,3.3,0.0,0.0,0.0
64,31.382,29.9219,4.9,4.9,1.8,0.0,3.2,4.2,2.0,3.4,1.5,4.4,1.1,2.2,2.4,2.7,3.0
65,31.2148,29.9521,2.6,2.4,4.0,3.6,2.1,3.2,0.0,0.0,2.4,2.2,1.5,3.1,2.5,1.5,0.0
66,31.0144,30.1125,2.3,4.2,3.0,3.7,2.0,1.1,1.2,4.1,4.6,1.9,2.1,3.3,4.3,3.1,4.8
67,31.4319,30.0649,1.4,1.3,0.0,4.9,1.9,1.1,0.0,1.7,0.0,3.6,3.4,1.1,4.4,4.8,4.1
68,31.4032,30.0874,0.0,2.4,2.7,1.2,1.7,2.6,4.2,1.3,4.1,0.0,3.1,1.3,3.9,0.0,5.0
69,31.4877,30.1781,3.6,1.2,2.3,1.7,4.6,3.1,1.6,2.0,1.7,3.1,0.0,2.6,1.3,1.8,3.6
70,31.3471,30.1129,4.2,1.2,3.4,0.0,2.8,2.1,4.4,0.0,3.1,1.4,0.0,4.5,4.6,0.0,2.4
71,31.3221,29.9599,0.0,0.0,1.2,1.9,4.9,2.1,1.6,0.0,0.0,1.6,4.8,4.8,2.1,2.0,2.9
