customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.0873,30.0345,2.6,4.4,3.9,3.9,1.7,0.0,0.0,4.5,3.9,0.0,1.4,1.6,4.5,4.2,0.0
2,31.1558,30.1019,1.0,3.8,2.1,4.2,3.0,1.8,1.2,1.1,0.0,0.0,2.6,2.9,2.8,4.8,0.0
3,31.5529,30.0269,3.2,3.1,1.4,2.4,0.0,0.0,4.9,3.1,0.0,2.7,2.9,3.4,0.0,1.1,2.5
4,31.0577,30.0719,4.2,1.7,0.0,4.9,4.2,2.8,4.0,4.8,1.5,1.5,4.9,2.9,0.0,3.9,0.0
5,31.3244,30.1865,2.0,2.2,1.3,3.2,0.0,3.1,1.0,4.9,3.4,3.6,0.0,3.3,1.4,4.7,1.2
6,31.1723,30.1973,2.0,1.6,0.0,3.4,4.0,0.0,1.5,0.0,3.9,3.7,3.4,4.1,4.2,3.9,4.9
7,31.0989,29.9901,3.7,1.4,1.2,3.1,4.9,4.2,2.5,3.2,4.8,3.7,3.1,3.9,0.0,0.0,2.2
8,31.2639,30.005,4.1,2.8,4.4,3.3,4.8,0.0,3.8,1.8,2.2,0.0,4.2,2.5,4.8,2.0,1.8
9,31.3366,30.1194,2.9,2.7,2.1,2.8,3.1,0.0,0.0,3.8,3.3,4.9,1.0,1.6,1.6,2.9,2.7
10,31.4166,30.1709,3.0,2.0,3.8,1.3,1.2,3.7,3.4,3.7,1.4,0.0,4.2,4.3,2.1,0.0,4.4
11,31.3196,30.0173,3.0,0.0,0.0,0.0,2.1,0.0,4.4,4.3,0.0,4.1,1.7,1.3,3.5,0.0,2.3
12,31.1411,30.1465,4.5,3.8,4.5,0.0,2.1,1.4,1.4,0.0,1.3,0.0,3.3,2.1,1.9,2.4,0.0
13,31.4818,30.1585,4.2,2.8,3.3,4.7,0.0,3.6,4.7,1.1,4.6,1.9,1.6,4.6,4.3,4.8,1.5
14,31.0472,30.1373,2.5,3.1,1.4,3.0,3.4,4.9,0.0,3.7,4.8,0.0,4.6,4.0,0.0,2.8,0.0
15,31.4448,30.0843,4.5,0.0,1.7,4.0,3.8,4.0,3.5,4.4,1.2,3.9,0.0,3.7,3.8,0.0,3.2
16,31.3621,30.0766,4.4,0.0,0.0,1.3,4.3,4.9,0.0,1.5,2.9,4.7,1.5,2.4,3.5,3.4,1.5
17,31.4625,30.0131,4.1,0.0,1.8,4.8,1.5,3.0,3.5,0.0,0.0,3.7,3.0,1.8,2.1,1.6,4.3
18,31.3351,30.0028,1.5,0.0,2.7,3.5,2.9,3.7,2.7,0.0,3.7,1.3,3.0,4.2,4.3,4.5,1.9
19,31.3812,29.9815,0.0,1.6,1.1,2.3,1.3,1.6,1.6,3.1,3.5,0.0,3.4,0.0,4.2,2.1,3.7
20,31.3907,29.9426,2.1,1.9,1.5,1.3,1.4,3.7,4.2,0.0,2.4,3.6,0.0,1.7,3.7,0.0,4.6
21,31.1954,30.0815,0.0,1.5,4.8,1.6,1.8,4.3,3.5,2.8,0.0,4.8,0.0,1.3,1.1,4.9,0.0
22,31.0626,30.0445,1.4,3.6,2.3,3.6,3.3,3.6,2.9,0.0,1.0,3.7,2.1,3.4,2.6,3.1,2.3
23,31.255,30.0393,2.8,0.0,0.0,2.8,3.4,2.0,0.0,2.3,1.4,0.0,0.0,3.7,2.9,0.0,4.6
24,31.208,29.9619,1.1,2.9,4.9,1.7,3.2,1.2,2.0,3.6,2.9,0.0,0.0,1.4,2.5,0.0,2.8
25,31.4555,30.0687,1.9,2.9,1.9,1.7,2.0,4.5,0.0,2.2,2.8,2.9,4.7,5.0,2.7,4.1,0.0
26,31.284,30.0127,3.2,1.8,4.9,4.6,1.0,3.0,4.5,3.2,0.0,1.2,4.3,0.0,1.0,2.1,2.7
27,31.2647,30.0583,0.0,3.8,0.0,1.7,1.2,2.0,1.3,1.1,3.3,3.7,0.0,2.4,3.8,4.9,4.4
28,31.41,30.0196,0.0,2.2,4.5,3.3,3.6,2.5,1.7,0.0,4.6,2.3,2.6,2.2,1.3,4.5,2.9
29,31.1279,30.1089,4.7,1.7,3.0,4.7,1.8,4.3,2.5,4.4,1.4,3.7,1.5,5.0,2.4,2.7,1.3
30,31.0583,30.117,0.0,4.0,4.0,2.0,0.0,0.0,2.2,4.5,2.8,1.1,3.4,3.3,2.8,1.9,2.4
31,31.3137,30.0729,4.1,0.0,1.5,3.9,4.0,1.0,0.0,2.9,1.2,3.2,4.0,3.7,4.6,2.7,3.3
32,31.1358,29.9828,0.0,0.0,0.0,3.8,2.4,0.0,0.0,2.2,2.8,0.0,2.5,1.9,0.0,1.7,0.0
33,31.4497,29.902,1.1,4.7,2.2,2.6,3.3,4.1,0.0,4.7,3.0,2.3,0.0,3.4,4.6,2.4,0.0
34,31.4351,29.9194,0.0,1.9,4.2,0.0,4.7,4.4,3.9,1.2,1.2,4.3,0.0,1.3,2.7,4.3,1.8
35,31.1594,30.1783,1.0,5.0,4.4,3.0,2.3,2.6,3.2,1.2,0.0,0.0,4.2,0.0,4.8,4.6,2.4
36,31.1099,29.9903,4.1,4.7,4.4,1.6,0.0,4.4,4.6,4.9,1.8,2.2,4.0,1.6,0.0,2.7,3.2
37,31.2417,30.1428,4.1,1.3,1.2,3.8,2.0,3.5,0.0,0.0,3.2,0.0,0.0,1.6,2.0,2.0,2.3
38,31.1672,30.0449,1.1,4.5,1.1,0.0,4.8,2.7,4.6,0.0,0.0,3.8,4.7,4.9,2.8,1.3,5.0
