customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.3807,29.9221,3.6,0.0,3.8,2.7,0.0,0.0,1.2,1.7,4.6,1.6,3.8,3.2,4.6,2.6,0.0
2,31.4287,30.1562,1.8,4.2,0.0,1.7,4.1,1.2,2.7,0.0,2.7,2.7,2.7,1.5,4.7,0.0,1.6
3,31.5801,30.0654,1.9,1.4,2.9,1.9,0.0,4.6,0.0,1.4,3.2,0.0,2.6,0.0,2.8,1.9,0.0
4,31.03,29.9876,2.6,0.0,0.0,4.1,0.0,2.4,2.1,4.8,2.8,4.3,1.3,1.0,1.1,1.3,5.0
5,31.2189,30.0995,3.3,4.4,0.0,2.6,4.7,0.0,2.8,2.1,3.4,3.2,0.0,4.4,3.8,1.5,3.4
6,31.4929,29.9046,1.4,4.0,3.9,0.0,1.5,4.3,2.2,3.3,4.3,4.9,1.8,2.6,1.4,0.0,4.6
7,31.1866,30.1898,0.0,4.5,1.8,4.8,1.3,3.3,1.6,4.0,5.0,4.7,0.0,0.0,1.0,3.3,0.0
8,31.4626,30.1035,1.3,2.7,1.2,0.0,0.0,3.8,4.6,3.3,2.3,2.9,2.9,2.1,3.2,2.5,0.0
9,31.4918,29.9611,4.9,1.1,3.4,1.4,2.6,0.0,2.3,4.2,4.4,4.2,4.7,2.0,3.8,2.1,2.6
10,31.5698,30.0316,3.3,1.0,3.7,0.0,1.8,4.5,1.4,3.2,2.9,0.0,0.0,0.0,4.9,4.4,2.1
11,31.2434,30.1217,1.3,0.0,4.2,0.0,3.2,2.8,3.9,3.8,3.5,1.7,3.4,3.4,1.1,4.4,4.8
12,31.3921,30.0094,2.2,4.4,4.4,1.1,2.9,4.6,3.0,0.0,4.6,1.4,2.9,3.7,3.6,1.7,4.1
13,31.5351,29.9897,1.3,4.4,1.9,4.2,2.9,3.2,1.4,2.9,1.3,0.0,3.8,1.8,2.7,4.8,0.0
14,31.3375,30.0745,2.2,0.0,1.5,0.0,0.0,4.6,0.0,4.5,4.6,3.6,0.0,2.6,0.0,0.0,2.5
15,31.0862,29.9395,1.6,4.5,0.0,4.0,3.2,1.8,4.5,4.8,1.3,3.5,0.0,3.9,2.2,0.0,2.5
16,31.4658,29.9534,0.0,1.5,0.0,2.2,4.4,2.4,3.4,4.8,1.2,3.1,2.3,4.9,2.8,4.5,2.1
17,31.001,30.1476,2.7,1.9,3.7,0.0,2.1,3.8,2.3,2.2,1.1,4.4,1.8,0.0,0.0,3.8,0.0
18,31.1697,30.0691,1.6,1.1,1.5,2.4,4.4,4.3,3.4,2.1,2.7,3.7,3.1,0.0,4.3,1.1,0.0
19,31.0178,30.0265,1.7,3.8,3.9,2.5,3.8,4.9,0.0,3.2,2.7,1.4,2.0,3.1,2.4,3.1,0.0
20,31.4572,30.1222,3.1,1.4,3.7,2.9,3.5,0.0,3.5,1.8,2.0,2.2,3.3,4.5,3.7,3.3,1.7
21,31.465,29.9482,1.6,3.0,5.0,4.0,0.0,1.1,3.2,3.9,1.5,1.1,2.3,4.7,0.0,2.3,2.2
22,31.1235,30.0021,2.7,0.0,2.3,2.0,0.0,4.1,3.6,3.0,2.8,4.8,0.0,0.0,2.7,0.0,4.2
23,31.436,30.0691,4.5,1.7,1.1,0.0,2.2,4.1,4.8,1.6,1.6,1.4,3.0,3.2,4.7,3.7,1.2
24,31.3006,29.955,0.0,3.4,2.4,0.0,1.8,0.0,1.5,3.0,0.0,0.0,0.0,1.6,0.0,4.1,1.1
25,31.1349,30.1893,3.7,1.4,1.9,1.1,0.0,1.6,0.0,2.1,3.5,1.3,4.3,2.5,1.9,4.9,2.8
26,31.3188,30.0042,3.5,2.2,1.5,3.3,1.2,0.0,2.9,2.3,4.8,1.2,0.0,2.1,4.1,0.0,1.6
27,31.2209,30.0475,0.0,0.0,4.0,0.0,5.0,1.8,1.5,2.6,4.8,2.2,1.8,3.2,2.2,1.5,3.9
28,31.0491,30.1164,2.5,1.2,2.7,4.2,4.2,1.8,4.5,1.1,3.2,2.6,2.3,2.6,4.1,3.8,4.8
29,31.1532,29.971,3.5,4.2,2.1,1.1,2.0,3.5,0.0,4.5,4.3,2.7,1.1,3.2,2.1,1.8,2.8
30,31.1535,30.0402,1.8,4.5,3.4,4.6,1.7,0.0,0.0,0.0,0.0,0.0,4.4,4.2,3.3,0.0,0.0
31,31.3224,30.0683,1.5,3.1,2.6,3.6,4.1,0.0,4.8,1.7,1.6,0.0,3.5,2.7,3.1,3.3,4.1
32,31.221,30.0892,4.1,0.0,4.9,4.7,3.0,4.9,3.6,4.0,4.9,0.0,4.1,1.1,4.1,0.0,4.1
33,31.2749,30.024,0.0,0.0,0.0,4.0,0.0,2.6,4.7,4.6,1.9,4.9,0.0,2.3,0.0,1.5,5.0
34,31.22,30.0582,0.0,2.7,2.1,4.5,1.9,1.8,3.0,2.9,0.0,1.8,4.8,1.8,2.0,0.0,0.0
35,31.3511,29.9267,1.3,0.0,0.0,1.6,2.9,3.0,0.0,4.0,4.4,4.1,2.8,0.0,2.7,3.0,4.7
36,31.2442,30.0104,3.4,0.0,2.7,0.0,4.6,1.3,4.0,2.9,1.2,2.8,0.0,2.9,2.8,1.5,4.3
37,31.2458,30.0,4.9,1.2,2.2,0.0,0.0,0.0,4.3,0.0,3.2,3.8,1.8,2.9,3.2,4.2,4.3
38,31.2249,30.1147,1.9,1.6,1.8,0.0,3.8,3.3,2.8,3.4,3.1,0.0,1.2,2.8,1.2,2.5,1.2
