customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.0963,29.965,4.6,0.0,3.8,0.0,2.9,4.7,4.4,1.3,4.0,3.1,3.3,4.1,3.9,1.3,4.3
2,31.5521,29.908,3.8,0.0,3.3,3.5,1.3,0.0,4.4,4.4,3.1,4.1,1.7,2.4,2.6,2.6,0.0
3,31.58,30.1142,2.0,2.0,2.7,1.3,4.7,0.0,1.3,4.6,3.6,3.0,1.2,4.8,4.8,0.0,2.6
4,31.5949,29.9197,3.8,0.0,2.3,0.0,4.2,3.3,2.3,1.7,0.0,3.4,2.2,2.7,0.0,3.7,4.3
5,31.3593,30.1584,2.2,0.0,5.0,3.2,1.7,4.5,3.6,3.1,4.1,0.0,2.0,1.2,3.8,4.0,4.6
6,31.3642,29.9937,4.1,3.8,1.3,2.2,3.9,4.9,3.1,4.1,0.0,4.2,0.0,0.0,2.5,1.7,3.2
7,31.5242,30.046,3.0,2.1,1.1,2.4,1.0,3.0,0.0,1.9,2.1,3.6,2.7,3.3,1.5,1.8,3.2
8,31.4197,29.9661,0.0,2.0,2.2,2.0,4.0,0.0,4.4,2.5,2.7,4.5,2.0,1.4,2.4,4.3,4.3
9,31.2169,29.9688,0.0,4.9,4.5,3.8,0.0,1.5,1.3,1.4,3.7,3.4,2.0,0.0,4.5,4.9,3.2
10,31.1538,29.9027,2.9,1.4,3.9,4.8,2.3,4.9,0.0,0.0,5.0,2.6,3.9,3.3,1.2,2.1,0.0
11,31.1516,29.924,4.9,3.5,3.8,3.4,1.2,2.1,1.7,3.1,2.1,3.4,3.3,1.6,3.3,0.0,1.9
12,31.3805,30.0805,3.3,3.1,2.2,4.2,2.5,4.8,3.8,3.7,2.8,2.7,4.9,1.9,5.0,4.3,2.3
13,31.2415,30.0536,0.0,0.0,1.9,0.0,4.4,0.0,4.4,1.6,3.6,2.8,2.4,1.3,5.0,0.0,4.8
14,31.3043,30.1802,0.0,3.8,0.0,1.2,4.2,4.7,2.4,3.4,4.1,3.5,0.0,3.6,3.9,2.4,2.9
15,31.3381,29.9453,2.9,4.1,3.5,3.6,4.3,3.1,3.2,0.0,0.0,3.9,4.9,1.6,4.6,4.5,0.0
16,31.2254,30.0636,0.0,4.4,1.7,0.0,4.3,3.2,2.8,0.0,0.0,2.0,3.5,4.7,2.4,1.0,2.4
17,31.1034,29.9178,2.1,0.0,5.0,4.4,3.4,3.4,0.0,0.0,3.1,1.4,2.6,4.0,2.3,4.6,4.5
18,31.2199,30.0145,3.1,1.9,0.0,2.8,0.0,0.0,0.0,4.8,0.0,2.8,2.1,3.4,0.0,3.6,3.9
19,31.3928,30.1626,2.4,5.0,3.5,1.2,3.0,4.7,3.6,2.0,4.1,3.5,2.9,2.7,1.1,2.0,0.0
20,31.5242,30.1216,3.3,0.0,4.4,4.4,0.0,3.9,4.6,3.8,2.0,0.0,4.8,2.0,4.0,1.9,3.6
21,31.2739,30.069,1.8,3.9,1.7,3.4,0.0,3.9,4.1,1.6,3.5,1.2,0.0,2.5,2.7,1.0,1.3
22,31.1784,30.1962,0.0,3.3,1.6,1.7,4.5,1.4,3.2,2.2,4.7,3.5,3.1,2.2,3.7,2.7,2.7
23,31.2082,30.088,2.7,2.1,0.0,0.0,2.9,1.8,1.3,1.1,4.3,4.6,4.2,1.4,4.0,4.3,3.7
