customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.0896,30.0661,0.0,0.0,4.9,3.7,4.8,0.0,2.2,3.4,0.0,4.7,3.1,3.5,4.0,4.2,3.7
2,31.5384,29.9134,1.1,4.4,4.5,0.0,4.7,4.8,2.4,1.5,1.9,3.2,3.5,3.9,3.3,2.3,1.9
3,31.5328,30.0682,4.0,2.5,1.7,0.0,3.4,3.0,4.3,1.1,1.6,4.6,2.9,4.9,1.4,0.0,0.0
4,31.3894,30.1075,4.2,4.2,0.0,3.8,1.4,3.9,3.8,4.8,1.0,3.3,0.0,0.0,4.0,3.1,3.1
5,31.014,30.0969,4.6,1.2,1.8,1.7,3.2,1.3,2.5,0.0,1.8,1.9,2.3,4.9,4.0,4.5,3.6
6,31.1958,30.1802,1.9,0.0,0.0,4.2,2.1,4.9,2.5,2.0,2.7,2.9,2.2,0.0,4.7,4.2,3.9
7,31.4022,30.0366,2.6,3.0,3.1,3.2,4.8,4.0,0.0,1.6,3.1,3.9,4.8,1.5,0.0,2.0,4.0
8,31.4456,30.068,3.9,2.2,0.0,2.7,1.0,2.8,0.0,4.2,4.1,1.3,4.7,1.8,4.2,1.2,1.2
9,31.1915,30.1247,4.8,0.0,0.0,3.7,0.0,2.4,4.4,2.8,1.6,2.4,1.7,2.4,1.5,2.8,0.0
10,31.5171,29.9649,0.0,2.2,4.7,1.5,2.9,0.0,4.9,3.0,4.0,4.0,1.4,1.8,4.5,2.6,3.8
11,31.3985,30.0536,4.9,4.8,0.0,0.0,3.6,1.9,2.0,1.8,2.3,3.2,3.1,3.7,0.0,0.0,2.2
12,31.458,30.0834,0.0,3.5,3.1,1.6,2.6,4.6,4.5,1.2,3.5,2.8,2.9,0.0,1.3,0.0,2.8
13,31.5788,29.946,0.0,3.0,4.0,4.4,2.3,4.0,3.0,1.7,2.3,1.3,0.0,1.9,3.0,4.8,0.0
14,31.2617,30.1097,1.5,2.9,3.6,4.1,2.2,1.0,1.3,1.9,4.2,4.6,0.0,2.2,1.0,2.8,0.0
15,31.5141,30.1648,2.4,1.3,2.5,1.9,3.3,3.4,1.9,3.1,3.7,2.4,0.0,2.0,1.7,2.6,4.4
16,31.4365,30.1771,4.0,3.5,4.8,3.1,3.1,2.1,0.0,0.0,2.6,3.4,4.5,1.6,3.3,1.8,4.2
17,31.0676,29.9626,0.0,4.5,2.8,3.1,4.3,4.1,0.0,4.2,4.3,2.2,2.2,0.0,1.9,2.6,1.4
18,31.5707,30.1888,1.0,3.5,1.3,0.0,4.9,3.4,4.5,4.4,2.6,4.9,4.1,3.9,0.0,3.4,2.0
19,31.561,29.9701,0.0,0.0,2.1,0.0,4.4,1.9,4.7,0.0,2.9,0.0,1.9,2.8,1.7,1.5,0.0
20,31.0158,30.0455,2.9,1.7,0.0,1.5,0.0,2.2,1.0,3.1,3.1,1.3,0.0,2.2,1.1,0.0,2.4
21,31.4077,29.9784,2.3,3.1,2.3,2.0,2.6,2.9,0.0,1.3,4.9,3.7,1.1,4.0,3.9,4.2,0.0
22,31.402,30.1868,2.1,1.1,1.1,1.0,2.5,0.0,0.0,1.3,4.1,3.5,4.4,2.5,4.8,0.0,0.0
23,31.048,29.9229,0.0,0.0,3.5,0.0,4.6,2.7,0.0,2.8,1.4,0.0,0.0,2.6,0.0,3.3,2.9
24,31.5833,30.0562,2.4,2.6,2.6,0.0,3.6,0.0,2.6,4.0,1.5,3.0,4.0,0.0,2.5,3.8,1.4
25,31.2859,30.1398,4.5,5.0,0.0,3.7,1.9,1.0,0.0,1.9,1.2,4.3,0.0,0.0,0.0,0.0,2.5
26,31.195,30.0077,0.0,4.6,2.7,4.2,1.3,2.4,0.0,3.4,3.2,2.0,4.0,1.8,3.7,2.7,0.0
27,31.5329,30.0891,1.4,0.0,0.0,3.9,1.9,0.0,3.3,3.8,4.4,4.7,5.0,1.8,0.0,3.7,3.8
28,31.3177,29.9061,4.7,2.8,4.5,0.0,4.2,4.9,0.0,3.6,4.1,2.8,3.1,4.5,1.5,3.3,2.3
29,31.4854,30.082,1.9,0.0,4.9,0.0,2.1,4.0,4.6,2.5,1.3,1.5,3.6,4.7,2.4,2.1,3.5
30,31.4484,30.0176,4.2,0.0,4.3,1.6,0.0,3.5,2.2,3.9,1.7,1.4,1.0,0.0,0.0,0.0,4.2
31,31.1101,30.1937,1.1,3.2,2.9,3.2,2.1,2.1,4.9,1.3,1.7,1.4,3.9,2.5,4.0,1.9,1.2
32,31.5475,30.0673,0.0,0.0,3.6,1.8,4.0,3.2,4.8,4.1,2.7,3.9,0.0,3.8,4.2,4.0,3.0
33,31.0601,30.0505,1.3,0.0,2.8,4.3,4.6,1.6,3.6,4.4,1.8,3.6,4.5,0.0,3.6,1.4,3.0
34,31.2197,30.0026,2.7,1.7,4.0,4.1,0.0,3.6,0.0,0.0,2.5,2.7,4.9,4.9,4.2,5.0,0.0
35,31.5229,29.9542,0.0,1.3,3.9,3.8,4.2,2.7,1.3,0.0,2.5,2.6,0.0,4.0,4.0,3.0,4.2
36,31.0674,30.0929,3.1,4.0,1.7,4.4,3.9,1.8,3.6,4.0,4.1,2.1,2.7,3.7,3.1,2.9,0.0
37,31.3905,30.0545,2.7,1.2,3.9,0.0,4.7,1.1,3.4,1.1,1.1,2.9,4.1,3.9,1.5,0.0,1.2
38,31.1566,29.9561,1.5,2.0,4.0,4.7,1.7,3.7,2.7,2.0,0.0,2.1,0.0,3.4,3.4,4.7,3.6
39,31.4412,30.1395,0.0,4.5,2.2,0.0,3.4,4.4,2.6,1.9,4.2,1.8,3.0,0.0,0.0,3.4,2.6
40,31.4181,29.9775,2.0,0.0,3.1,4.0,1.7,3.9,0.0,4.3,1.8,1.2,0.0,0.0,0.0,0.0,1.9
41,31.3752,29.9437,3.9,2.0,1.5,2.1,1.2,1.3,2.7,5.0,0.0,0.0,0.0,3.4,2.3,0.0,2.9
42,31.5478,30.058,3.3,0.0,4.2,1.5,0.0,3.2,1.7,3.8,2.8,4.1,1.8,4.2,2.9,3.9,4.0
43,31.4474,30.0429,4.1,3.1,4.7,0.0,0.0,0.0,4.9,4.3,1.3,4.1,0.0,0.0,0.0,1.4,1.2
44,31.3492,30.0167,4.4,1.2,0.0,4.8,1.1,0.0,2.2,3.6,4.1,4.9,2.3,2.7,3.3,4.4,3.9
45,31.0836,30.0994,2.2,4.6,4.0,0.0,3.4,2.0,3.2,2.5,0.0,4.4,3.5,4.4,0.0,3.2,3.2
46,31.4254,30.0906,3.6,0.0,4.1,1.6,1.1,4.6,2.0,0.0,0.0,5.0,2.0,1.4,4.3,0.0,1.5
47,31.1226,30.1159,4.3,0.0,4.6,0.0,3.7,3.2,2.5,1.1,1.5,0.0,4.6,0.0,3.0,4.9,1.7
48,31.3262,30.0091,3.2,4.8,3.7,1.3,0.0,1.5,3.4,3.6,1.1,0.0,4.1,4.0,3.8,0.0,2.3
49,31.3792,29.9149,0.0,3.5,0.0,1.3,0.0,3.5,4.5,2.4,0.0,3.8,1.4,4.6,0.0,3.9,0.0
50,31.2818,30.1333,2.5,2.7,2.1,4.8,2.8,4.4,2.7,0.0,1.8,1.2,3.6,0.0,3.9,3.3,1.4
51,31.3388,29.9835,0.0,1.1,3.2,0.0,4.9,2.9,3.8,3.7,2.4,1.9,0.0,1.9,1.4,3.4,2.7
52,31.2084,30.1775,1.0,3.0,1.4,1.6,4.5,4.6,1.8,2.5,2.2,4.9,4.0,0.0,1.4,4.4,2.8
53,31.0614,30.0659,2.6,2.4,3.4,1.6,0.0,2.6,0.0,2.2,2.2,0.0,3.5,2.1,1.2,1.0,4.6
54,31.3508,30.045,4.5,3.4,3.1,4.2,1.6,1.8,1.6,1.9,1.8,4.8,0.0,3.5,0.0,1.2,4.6
55,31.301,29.979,0.0,1.2,1.5,1.2,3.7,4.0,4.7,4.4,2.7,2.0,2.8,1.3,2.7,1.6,0.0
56,31.5153,30.1849,0.0,4.5,2.3,3.4,2.0,2.4,1.9,3.9,2.2,3.5,2.9,2.4,2.7,2.0,0.0
57,31.262,30.057,1.5,0.0,2.9,0.0,3.3,4.5,4.7,2.8,0.0,0.0,4.3,3.2,0.0,3.1,3.9
58,31.2257,30.0931,4.2,4.1,2.1,0.0,0.0,2.3,1.4,0.0,3.6,0.0,3.2,3.8,0.0,3.5,4.9
59,31.5385,29.9403,1.8,4.8,2.5,3.5,4.6,0.0,1.8,3.6,2.8,2.0,4.0,4.0,2.8,2.4,1.3
60,31.0487,30.1964,1.1,1.1,0.0,0.0,2.0,1.0,3.2,1.6,4.0,2.5,2.3,0.0,4.8,4.4,0.0
61,31.0517,30.0097,0.0,2.0,1.2,3.3,2.3,2.9,0.0,4.8,0.0,3.2,4.2,1.2,4.0,2.9,1.4
62,31.0236,30.0955,4.5,1.9,4.8,0.0,4.2,3.8,1.6,1.9,1.0,3.2,3.1,1.3,4.4,3.1,2.6
63,31.1944,29.9648,3.1,1.5,4.6,2.3,3.0,2.7,4.7,0.0,3.5,3.9,2.6,3.0,4.8,2.6,3.9
64,31.226,30.1311,3.6,0.0,0.0,1.5,4.8,3.7,2.8,2.9,0.0,3.4,3.8,4.3,3.3,0.0,1.1
65,31.2493,29.9647,4.4,3.9,1.8,4.6,3.2,0.0,4.0,3.5,4.6,1.3,3.9,2.1,1.9,2.7,2.9
66,31.0848,29.9252,3.7,0.0,0.0,0.0,2.5,3.7,0.0,3.3,0.0,2.7,1.7,2.6,2.4,2.4,1.2
67,31.3723,30.0905,2.3,4.6,2.0,3.6,4.2,2.5,0.0,0.0,3.6,1.1,1.3,0.0,4.5,3.3,0.0
68,31.3098,29.9813,2.4,4.3,0.0,0.0,3.0,3.4,4.8,0.0,2.1,2.0,0.0,0.0,4.1,3.9,2.0
69,31.5469,29.9683,4.9,2.6,3.0,3.0,3.6,2.2,1.4,4.1,0.0,4.7,1.8,2.9,0.0,1.9,3.8
70,31.5923,30.0487,3.7,2.5,3.9,2.9,0.0,1.3,3.1,2.0,0.0,2.0,2.4,2.4,2.2,4.0,4.2
71,31.0364,29.9852,1.1,0.0,1.8,0.0,0.0,0.0,2.1,1.3,4.4,1.5,4.6,1.2,1.0,2.5,1.1
72,31.2116,29.9947,0.0,0.0,2.5,1.8,2.5,2.9,3.5,3.5,3.5,0.0,3.2,0.0,1.6,2.8,1.1
73,31.4368,30.0081,2.2,1.1,0.0,4.2,1.7,2.3,2.7,4.1,2.4,3.5,0.0,0.0,4.9,2.0,1.7
74,31.1534,30.1531,3.6,2.9,4.2,0.0,0.0,2.6,0.0,2.5,2.8,2.6,3.9,2.2,0.0,3.1,1.4
75,31.2882,29.9489,2.6,0.0,1.0,0.0,4.3,2.3,0.0,3.2,1.3,4.9,2.4,4.9,2.5,0.0,2.1
76,31.1156,30.0932,2.9,0.0,1.4,1.3,0.0,4.2,0.0,3.0,3.8,2.8,4.9,3.1,3.1,3.9,3.9
77,31.3297,30.0793,3.7,1.3,2.5,4.2,2.7,2.4,0.0,1.7,0.0,1.0,1.4,2.2,4.8,3.0,2.9
78,31.1651,30.0419,4.2,1.2,4.1,2.2,0.0,3.2,3.9,4.9,0.0,2.1,1.6,2.0,3.3,0.0,3.5
79,31.4228,30.1471,4.4,1.4,1.3,2.4,2.0,4.8,3.4,4.9,2.4,2.7,1.7,4.4,3.5,4.1,0.0
80,31.329,30.0477,2.7,5.0,4.6,0.0,4.2,1.7,2.1,1.9,2.1,2.4,1.9,3.6,0.0,3.0,3.9
81,31.3684,30.1551,2.4,2.6,4.3,2.9,4.0,0.0,1.4,3.5,1.8,4.3,2.1,5.0,0.0,1.3,1.1
82,31.3411,30.0523,2.7,4.4,3.2,3.2,2.6,4.7,3.9,2.7,2.7,2.9,2.1,0.0,2.1,1.2,0.0
83,31.4909,29.9824,3.3,2.4,0.0,1.0,3.4,0.0,3.9,1.5,2.4,0.0,0.0,3.9,4.6,3.4,2.8
84,31.4588,30.1647,3.7,4.7,2.5,4.4,2.4,1.7,0.0,3.0,2.5,2.0,1.1,3.1,0.0,4.2,2.7
85,31.2972,30.1586,0.0,4.3,2.3,2.1,1.7,0.0,2.7,0.0,1.1,4.0,1.6,4.7,2.1,0.0,3.6
86,31.4242,30.1231,2.4,0.0,1.5,1.9,4.8,1.2,2.6,0.0,2.2,3.2,1.3,2.9,0.0,4.5,2.8
87,31.2723,30.0826,3.6,3.9,2.7,2.6,4.2,0.0,4.6,2.3,1.1,4.1,3.3,2.5,0.0,0.0,1.4
88,31.4184,30.1818,3.3,4.6,4.9,4.4,3.1,2.9,0.0,0.0,2.3,2.1,3.9,2.9,2.1,0.0,0.0
89,31.5323,30.1865,0.0,2.9,1.3,2.6,3.3,0.0,3.9,3.4,0.0,1.3,2.4,0.0,0.0,4.4,0.0
90,31.26,30.1656,5.0,4.1,2.5,3.5,3.6,3.9,1.6,1.8,3.6,3.8,3.6,0.0,4.4,1.2,0.0
91,31.0055,29.9508,1.2,4.6,4.4,1.5,2.5,1.3,3.5,3.8,1.5,1.6,4.3,3.1,3.2,3.8,2.9
92,31.4844,29.9846,0.0,0.0,2.4,0.0,0.0,2.2,0.0,0.0,1.9,0.0,4.7,0.0,3.1,0.0,4.7
93,31.3206,29.9742,2.5,2.8,3.3,2.1,0.0,0.0,1.3,1.2,0.0,2.5,3.5,1.1,2.6,1.2,2.1
94,31.3473,30.1478,2.8,4.1,2.0,4.7,1.6,5.0,0.0,0.0,0.0,0.0,1.6,0.0,3.3,3.4,3.0
95,31.4576,30.0721,0.0,3.6,0.0,0.0,3.2,1.2,3.4,0.0,1.0,1.7,3.5,3.6,0.0,3.2,3.9
96,31.4242,30.0404,0.0,3.0,3.9,2.7,0.0,3.2,0.0,2.1,0.0,1.8,1.8,2.0,4.4,0.0,1.0
97,31.3539,30.0982,4.1,4.3,2.5,2.1,0.0,1.4,0.0,1.3,1.4,4.8,4.8,4.7,1.1,2.9,2.9
98,31.0933,30.1897,2.2,0.0,1.5,2.5,4.3,4.4,0.0,0.0,2.3,3.6,2.0,2.7,1.6,1.7,4.3
99,31.3789,29.9811,2.3,0.0,2.0,3.0,1.3,0.0,1.6,2.1,1.8,4.8,0.0,2.3,4.3,3.1,0.0
100,31.1513,30.1064,2.5,1.1,2.1,4.1,1.9,1.8,0.0,4.8,2.3,2.7,3.5,1.9,2.2,2.8,1.6
