customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.3483,30.1591,0.0,1.4,0.0,2.2,3.9,4.7,2.5,1.1,0.0,4.3,2.7,1.9,2.1,4.6,3.9
2,31.3304,30.1768,1.1,4.6,4.9,0.0,0.0,1.6,2.1,1.3,0.0,3.8,0.0,1.9,2.5,2.3,4.9
3,31.4047,30.1963,0.0,1.5,3.8,0.0,3.7,4.8,2.1,2.6,2.6,2.0,3.9,2.9,2.1,1.3,4.3
4,31.4296,30.0273,1.0,3.4,2.7,2.8,0.0,2.6,0.0,4.4,1.5,2.5,3.1,2.1,2.9,4.1,2.6
5,31.185,30.0231,3.8,4.2,3.6,4.6,4.5,2.5,2.9,2.7,4.1,2.7,1.9,3.3,1.8,0.0,3.5
6,31.3604,30.086,0.0,0.0,2.6,0.0,4.5,2.5,4.5,2.3,2.6,4.5,1.0,2.3,1.2,3.7,0.0
7,31.444,30.1123,1.6,3.7,3.1,0.0,1.3,1.0,2.0,0.0,5.0,1.2,2.8,1.8,1.7,1.8,0.0
8,31.2546,30.0755,3.8,2.4,4.7,4.7,2.3,0.0,2.0,4.0,2.9,3.8,2.4,1.4,2.1,3.0,3.6
9,31.2749,29.9617,4.2,4.3,1.2,3.6,2.4,1.1,1.4,1.3,3.6,0.0,0.0,1.5,0.0,0.0,2.3
10,31.2229,30.0743,2.2,0.0,3.3,1.5,3.3,2.6,4.7,3.3,2.9,2.7,3.6,0.0,2.8,2.6,2.1
11,31.1006,29.9384,0.0,0.0,4.1,3.9,4.3,1.6,4.6,4.4,2.9,4.1,0.0,2.5,0.0,0.0,3.1
12,31.1322,29.9553,1.3,4.9,1.2,4.1,0.0,4.4,3.8,4.3,1.6,2.3,3.2,1.9,0.0,3.5,1.8
13,31.1016,30.0381,2.1,3.4,0.0,0.0,2.6,2.8,2.8,0.0,2.2,4.0,0.0,0.0,1.2,1.1,0.0
14,31.2821,29.9749,4.0,1.2,2.7,3.6,0.0,2.0,3.3,1.9,1.8,1.6,3.1,2.2,1.8,4.8,1.7
15,31.3625,30.0286,2.1,4.6,2.5,3.6,3.1,4.1,0.0,1.4,1.1,2.9,4.7,3.7,1.8,3.1,0.0
16,31.4329,30.1528,2.3,2.1,4.3,1.8,0.0,0.0,4.9,4.8,4.0,1.7,3.7,5.0,0.0,0.0,1.2
17,31.0219,30.1295,4.7,2.6,0.0,4.7,3.3,4.9,2.4,2.9,1.9,2.7,1.8,0.0,1.8,0.0,1.6
18,31.3307,29.9341,3.9,3.3,0.0,3.5,2.1,2.8,1.3,2.6,1.6,4.3,4.4,2.0,1.8,4.9,3.5
19,31.1422,29.9232,0.0,0.0,4.8,1.8,3.4,2.5,4.5,0.0,0.0,4.8,1.1,3.0,2.3,4.3,3.6
20,31.5824,29.9242,2.3,2.4,3.1,2.0,1.0,2.3,0.0,1.6,1.4,1.2,4.7,0.0,2.2,1.8,3.4
21,31.1436,30.1568,3.3,0.0,4.7,3.5,0.0,4.6,1.9,3.1,3.6,0.0,4.7,1.4,1.1,2.2,4.5
22,31.1383,30.1139,0.0,2.2,2.7,3.3,0.0,2.6,3.5,1.0,1.1,1.3,2.8,2.8,3.6,0.0,0.0
23,31.2034,30.0712,0.0,0.0,2.1,2.2,0.0,3.1,3.2,4.7,4.2,2.5,2.8,2.2,2.1,1.1,0.0
24,31.4059,29.9912,4.0,1.9,3.9,4.2,3.8,2.7,5.0,2.9,1.6,4.5,0.0,1.0,0.0,4.5,1.3
25,31.0842,30.033,4.7,2.0,2.7,3.3,1.2,0.0,4.4,4.4,4.7,4.1,2.0,2.4,3.9,3.2,1.3
26,31.3346,29.989,0.0,2.6,4.2,2.5,1.5,2.4,0.0,1.5,0.0,4.2,2.0,1.3,2.0,2.6,4.1
27,31.0256,30.1231,4.5,3.7,2.6,1.6,3.0,1.6,1.5,2.5,2.2,4.1,2.4,4.3,0.0,1.6,3.1
28,31.0623,30.0749,3.8,1.3,4.2,1.5,2.0,0.0,1.1,0.0,4.1,3.6,2.2,3.6,0.0,0.0,1.0
29,31.2923,29.944,0.0,3.9,4.0,3.2,4.0,4.8,4.1,3.8,1.4,0.0,0.0,0.0,1.8,0.0,4.0
30,31.0772,29.9581,2.1,4.2,2.0,4.2,4.0,0.0,3.6,0.0,3.6,0.0,0.0,3.5,3.4,0.0,2.3
31,31.0084,30.1382,4.5,2.5,4.0,0.0,4.3,1.4,3.8,3.4,1.9,4.3,1.4,3.5,2.6,3.5,2.4
32,31.2226,30.002,4.4,1.7,0.0,4.6,2.5,1.3,2.7,1.8,3.8,1.8,0.0,3.1,1.8,1.3,1.8
33,31.224,30.0188,1.6,0.0,4.3,2.5,4.3,1.4,2.9,4.1,4.7,2.8,3.4,1.9,1.6,2.0,0.0
34,31.1027,29.9462,4.3,1.1,0.0,0.0,2.5,0.0,1.2,4.1,1.5,0.0,3.1,3.6,2.3,3.5,2.0
35,31.5062,30.0899,0.0,3.7,3.6,0.0,4.9,0.0,0.0,0.0,3.8,3.4,4.9,3.8,2.8,0.0,0.0
36,31.4167,30.0706,4.1,4.5,3.9,2.9,1.9,4.8,2.7,3.4,0.0,2.5,4.8,4.3,2.6,2.4,2.5
37,31.218,30.0123,1.4,0.0,3.0,0.0,4.7,0.0,1.3,0.0,3.9,0.0,3.3,2.4,0.0,3.6,0.0
38,31.3319,29.9253,4.5,0.0,3.6,2.2,2.4,0.0,1.4,0.0,4.6,3.2,1.4,1.8,4.8,1.4,2.4
39,31.5129,29.924,2.1,0.0,1.9,2.2,3.4,1.4,3.9,0.0,2.2,1.3,2.7,2.0,3.4,4.4,3.6
40,31.123,30.0581,3.1,4.7,3.2,0.0,1.8,4.9,1.2,1.5,3.4,2.6,1.3,1.6,0.0,0.0,4.9
