customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.1438,30.0202,2.0,1.8,0.0,1.8,2.4,4.1,1.9,2.3,3.9,3.4,4.8,1.1,1.2,3.8,0.0
2,31.423,30.1227,2.7,4.3,1.9,1.8,3.4,3.3,3.9,0.0,1.3,1.7,3.1,4.6,3.7,4.0,2.6
3,31.2152,30.0951,4.8,4.1,2.2,2.5,2.3,4.2,1.4,4.8,2.0,3.0,4.7,4.6,0.0,2.9,1.4
4,31.1719,30.084,2.6,3.8,3.0,3.1,2.7,2.9,2.2,0.0,2.7,4.3,3.9,1.3,4.0,4.3,3.4
5,31.4261,30.0443,0.0,3.2,4.7,2.9,2.4,2.8,2.3,0.0,3.0,0.0,1.7,4.2,2.0,2.9,4.5
6,31.1793,30.0689,0.0,5.0,4.5,1.4,3.0,2.6,4.8,0.0,1.9,1.4,3.1,3.6,1.8,0.0,0.0
7,31.419,30.0337,1.5,3.1,4.8,4.8,4.1,0.0,0.0,2.8,3.0,2.7,3.1,2.7,2.3,4.1,1.1
8,31.1445,29.9334,0.0,3.9,3.1,4.7,1.3,4.1,1.1,0.0,4.4,0.0,1.7,0.0,4.2,3.4,3.1
9,31.1988,30.1154,3.7,4.1,3.4,4.4,2.4,1.6,3.0,2.0,1.2,3.5,0.0,4.1,1.3,4.3,2.0
10,31.1972,30.1735,0.0,4.4,3.5,3.3,2.3,2.3,3.9,4.5,4.2,0.0,3.7,0.0,1.1,2.1,4.4
11,31.0059,29.9564,0.0,0.0,1.3,1.5,3.2,4.3,3.9,0.0,3.4,4.7,3.8,4.2,3.9,0.0,0.0
12,31.5154,30.1605,0.0,2.0,2.4,3.5,4.3,2.2,5.0,4.4,3.3,3.8,3.7,0.0,0.0,3.5,1.1
13,31.0249,30.1222,0.0,2.7,4.6,2.7,0.0,4.1,0.0,1.1,5.0,1.2,3.8,1.7,0.0,0.0,1.7
14,31.1989,30.0605,2.5,3.6,2.2,0.0,4.7,2.3,3.9,4.2,1.5,1.3,4.4,1.8,3.3,0.0,0.0
15,31.5595,30.0883,1.8,1.7,3.3,3.8,1.9,1.1,1.1,1.7,0.0,4.5,5.0,4.1,0.0,0.0,1.8
16,31.2004,30.1463,0.0,0.0,0.0,3.1,3.3,4.4,0.0,2.0,2.9,0.0,3.3,0.0,2.2,1.3,1.1
17,31.3003,30.0229,0.0,5.0,0.0,2.5,0.0,1.6,2.6,3.2,3.4,4.4,1.2,1.8,0.0,2.2,3.3
18,31.4668,30.0198,4.6,0.0,2.3,4.3,4.9,2.8,4.6,0.0,3.6,1.3,0.0,3.7,3.3,1.6,1.7
19,31.4936,30.0628,4.1,0.0,3.0,2.9,0.0,3.4,1.5,4.6,1.1,2.1,4.8,1.6,2.8,0.0,4.6
20,31.4465,30.1827,4.5,3.8,3.9,1.5,2.4,1.7,2.5,3.2,1.0,0.0,0.0,2.9,4.8,3.3,4.2
21,31.1817,30.0623,1.8,1.3,0.0,0.0,3.6,1.8,3.6,1.4,4.2,1.5,1.4,1.8,3.3,0.0,1.9
22,31.467,30.0534,0.0,4.3,3.0,4.8,2.7,1.7,4.9,0.0,2.2,0.0,3.2,4.2,1.6,0.0,3.4
23,31.1215,30.1153,4.7,0.0,1.3,0.0,0.0,2.3,1.1,1.9,3.3,0.0,1.8,1.4,4.1,3.5,1.6
24,31.2169,30.1781,0.0,1.3,3.8,0.0,1.0,4.4,4.3,1.2,3.8,4.4,2.0,3.8,0.0,0.0,1.7
25,31.196,30.0139,1.6,4.3,0.0,1.1,1.6,2.5,1.7,0.0,2.9,2.4,2.4,2.2,3.2,1.9,4.3
26,31.1838,30.0163,0.0,1.7,2.2,0.0,3.3,1.2,0.0,3.5,0.0,4.9,1.9,2.8,2.9,1.5,2.6
27,31.3171,30.0812,4.3,3.0,0.0,3.9,1.7,0.0,4.2,3.9,4.8,4.5,4.3,3.3,0.0,4.0,1.3
28,31.2482,30.0822,5.0,2.7,2.4,0.0,3.6,2.7,2.0,1.6,0.0,4.7,4.0,4.1,3.4,3.7,1.0
29,31.5923,30.0545,1.4,0.0,0.0,4.0,4.5,1.8,0.0,4.2,1.3,1.1,3.1,0.0,0.0,4.7,3.3
30,31.3174,30.0431,3.5,1.8,1.9,1.0,4.6,0.0,2.6,0.0,1.3,3.2,4.3,1.1,1.5,0.0,2.6
31,31.3573,29.9653,0.0,1.6,0.0,3.7,3.0,5.0,0.0,1.2,5.0,0.0,1.9,0.0,0.0,3.4,4.8
32,31.326,29.9186,3.9,2.3,2.2,4.8,4.0,1.7,1.4,1.9,3.7,0.0,3.6,4.3,4.4,4.7,0.0
33,31.5974,30.1058,2.6,0.0,0.0,3.1,0.0,0.0,1.7,2.1,4.6,0.0,0.0,3.1,4.5,0.0,0.0
34,31.3417,30.0022,0.0,4.5,2.7,0.0,4.3,3.0,1.7,3.1,4.5,2.6,1.8,1.2,3.2,0.0,1.8
35,31.0995,29.9325,0.0,4.6,1.0,3.9,3.5,4.7,1.7,1.2,1.4,0.0,1.7,3.2,4.3,1.6,3.7
36,31.2039,30.178,3.4,1.9,3.1,1.5,4.7,1.7,3.7,1.4,4.9,2.1,4.4,2.3,4.5,2.2,4.9
37,31.1546,29.9398,3.2,2.7,0.0,1.4,0.0,1.3,1.7,1.4,1.5,1.2,0.0,2.6,4.0,4.1,0.0
38,31.3459,30.0848,0.0,4.3,0.0,2.7,4.3,4.0,4.2,4.1,4.4,4.4,0.0,2.4,4.8,3.1,3.1
39,31.4811,30.0686,3.3,2.3,2.4,2.2,2.3,0.0,1.6,4.6,4.6,3.7,2.9,3.6,0.0,4.8,4.4
40,31.3207,29.9866,3.0,2.6,0.0,1.2,3.5,3.2,3.4,2.2,2.8,0.0,0.0,3.1,4.9,0.0,0.0
41,31.38,30.1428,2.8,0.0,4.6,0.0,1.2,4.5,3.5,2.9,2.1,2.1,0.0,2.4,1.7,4.9,0.0
42,31.4754,29.9391,3.1,5.0,0.0,0.0,0.0,1.1,4.0,3.7,2.6,1.8,3.5,3.5,1.6,1.8,0.0
43,31.5414,30.0093,3.8,4.9,3.1,1.4,1.3,3.1,4.7,0.0,1.3,0.0,5.0,1.4,0.0,2.1,2.4
44,31.0679,30.1048,2.0,0.0,4.0,0.0,2.3,3.9,0.0,0.0,2.8,2.6,1.7,1.8,0.0,0.0,2.6
45,31.4007,30.1818,2.5,4.3,4.9,2.0,2.6,1.0,4.0,2.8,2.6,2.5,2.0,3.9,0.0,2.1,0.0
46,31.32,29.9327,4.9,3.0,0.0,0.0,4.4,2.3,4.2,1.8,2.2,3.6,3.9,3.3,3.9,1.4,3.3
47,31.0413,29.9662,1.7,3.1,0.0,4.0,3.8,4.7,3.4,1.3,1.8,3.2,3.7,2.0,3.3,2.8,1.9
48,31.1962,29.9713,4.9,1.7,2.3,2.3,3.0,2.1,1.6,1.2,1.4,0.0,0.0,4.4,3.0,2.4,4.0
49,31.3497,30.1844,2.2,4.2,3.0,2.4,2.9,4.4,1.5,4.5,0.0,4.9,0.0,2.7,0.0,3.2,0.0
50,31.529,29.9978,4.4,3.0,2.8,0.0,4.3,4.2,1.1,1.6,3.0,2.3,0.0,4.4,1.7,0.0,1.8
51,31.2342,29.9209,3.9,2.9,3.9,0.0,2.7,1.3,3.9,1.3,3.7,1.5,3.1,0.0,2.2,1.2,0.0
52,31.0606,30.1478,4.1,2.6,0.0,0.0,2.7,0.0,1.1,2.5,2.3,2.9,4.6,2.5,3.2,0.0,4.0
53,31.2862,30.0361,2.9,2.2,0.0,1.2,0.0,2.8,3.5,4.9,0.0,2.6,3.4,3.5,0.0,0.0,3.7
54,31.2632,30.0373,2.2,1.5,4.2,2.1,0.0,3.6,0.0,4.8,4.2,0.0,2.5,0.0,2.2,3.1,1.7
55,31.4751,30.0605,1.4,0.0,2.6,1.2,0.0,0.0,3.6,0.0,3.4,0.0,4.9,3.3,3.5,4.0,3.6
56,31.1497,30.178,3.1,4.9,4.3,4.0,0.0,1.0,1.5,2.9,4.9,1.1,4.5,3.6,3.3,2.2,3.6
57,31.2723,29.9004,3.4,1.8,1.5,2.7,2.0,4.7,2.9,1.5,3.3,1.5,1.3,1.7,4.0,2.3,1.4
58,31.4581,29.9828,4.1,3.8,3.8,4.5,3.2,3.4,2.0,1.5,3.9,0.0,1.9,3.2,0.0,3.0,0.0
59,31.4472,29.981,0.0,3.4,4.5,0.0,2.4,1.8,1.3,3.8,2.4,0.0,0.0,1.7,0.0,2.3,0.0
60,31.1956,30.1559,0.0,1.9,2.7,0.0,4.9,3.2,0.0,1.1,4.6,0.0,4.8,2.6,1.3,3.3,0.0
61,31.4986,30.1034,3.7,0.0,3.2,0.0,3.5,3.5,2.4,3.7,2.2,4.9,2.1,0.0,1.0,1.8,1.7
62,31.247,30.0869,2.4,3.2,0.0,3.7,2.8,3.4,3.4,1.2,3.2,0.0,0.0,2.1,4.2,1.4,0.0
63,31.0404,30.0234,0.0,3.1,1.4,4.5,4.9,4.1,1.8,0.0,0.0,2.3,0.0,1.5,4.4,1.9,2.0
64,31.0876,30.0474,2.6,4.5,1.3,2.8,0.0,2.8,4.5,4.4,1.9,3.5,4.8,1.6,1.5,1.9,2.3
65,31.5081,30.0647,2.7,1.1,3.5,1.3,0.0,1.9,3.6,0.0,0.0,2.7,4.3,0.0,4.9,0.0,1.3
66,31.5189,30.1042,0.0,4.9,3.3,1.9,2.5,1.2,1.9,0.0,1.7,2.9,4.3,5.0,2.5,2.4,2.8
67,31.1068,30.0581,4.2,3.4,3.8,1.7,4.3,3.1,1.2,0.0,0.0,0.0,1.7,1.1,3.4,2.0,3.9
68,31.1314,29.9651,1.9,3.7,4.9,4.9,2.2,0.0,0.0,4.3,2.2,2.9,2.3,3.2,2.2,0.0,2.1
69,31.5829,29.9778,4.3,1.7,1.8,2.6,1.5,4.6,0.0,1.7,2.0,0.0,4.0,2.5,4.7,4.0,3.6
70,31.0611,30.1022,3.6,4.5,4.9,3.7,3.1,3.7,2.3,3.9,1.6,1.2,4.2,4.6,4.0,0.0,3.7
71,31.2928,30.0098,3.0,1.9,2.1,2.5,4.2,0.0,2.1,0.0,0.0,0.0,1.7,1.5,2.7,2.9,0.0
72,31.3368,30.0781,0.0,0.0,2.1,1.1,5.0,1.3,0.0,4.0,3.0,2.9,2.2,3.7,3.1,4.4,2.1
73,31.3873,29.9212,3.7,0.0,2.3,4.6,0.0,0.0,3.3,0.0,4.5,4.4,0.0,3.7,0.0,2.3,1.4
74,31.5506,29.9586,4.0,1.4,1.0,3.5,3.3,0.0,3.1,0.0,4.7,0.0,4.8,1.4,3.2,4.6,1.5
75,31.5877,30.1401,3.4,1.7,1.3,0.0,0.0,2.3,3.1,4.5,3.2,0.0,1.4,0.0,3.7,5.0,4.2
76,31.1679,30.0764,1.9,4.6,4.6,3.8,4.6,4.4,2.9,3.4,1.8,1.3,0.0,0.0,4.8,1.3,3.0
77,31.2644,30.0923,2.3,3.7,2.9,4.5,3.3,2.2,0.0,3.7,1.0,3.0,1.2,3.2,1.8,1.2,2.7
78,31.2586,30.1285,2.1,4.5,3.0,2.5,4.1,0.0,1.6,1.1,4.0,2.9,1.8,4.6,0.0,4.7,3.4
79,31.396,29.9981,0.0,1.4,0.0,2.5,4.1,3.4,0.0,2.3,2.0,1.5,4.3,2.3,1.8,0.0,1.4
