customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.2337,29.911,0.0,4.4,2.3,3.5,4.0,3.6,0.0,4.5,4.5,4.5,0.0,4.2,0.0,2.0,4.3
2,31.2118,30.0266,2.7,1.4,4.5,2.8,0.0,4.8,1.9,4.8,2.2,0.0,4.9,1.3,3.9,3.3,2.3
3,31.1945,30.1962,1.6,0.0,2.8,1.9,1.3,1.5,1.8,3.6,4.1,3.0,0.0,4.0,1.5,4.3,1.5
4,31.4899,30.1733,2.8,4.4,4.8,3.5,1.6,3.1,1.6,4.0,1.4,4.3,3.9,0.0,4.4,1.3,3.9
5,31.2247,29.9456,0.0,0.0,1.8,0.0,2.2,4.4,3.5,3.4,1.3,4.4,0.0,2.9,0.0,1.5,2.2
6,31.5911,30.1246,2.1,0.0,4.1,2.5,3.7,2.1,2.4,1.2,4.6,4.0,1.9,4.3,4.3,0.0,1.9
7,31.2861,29.9616,0.0,1.7,4.3,2.3,3.6,3.2,4.5,0.0,2.4,3.4,2.3,0.0,2.0,1.8,2.0
8,31.4646,30.1265,2.6,1.4,3.3,2.8,4.0,2.7,4.6,4.7,2.2,2.1,3.6,5.0,0.0,1.1,1.9
9,31.1561,30.0567,0.0,0.0,2.2,4.4,4.8,1.2,5.0,2.8,0.0,3.5,0.0,3.5,0.0,1.6,2.3
10,31.187,29.9822,2.9,3.9,3.2,2.3,1.9,4.8,1.6,4.4,3.9,0.0,3.1,0.0,0.0,4.7,4.0
11,31.1255,29.9868,2.3,0.0,1.8,2.5,4.0,2.8,3.9,2.6,4.0,2.4,3.9,4.3,2.1,3.1,4.1
12,31.2851,29.9651,2.0,1.5,0.0,0.0,0.0,0.0,3.1,2.4,1.7,3.2,4.1,1.9,1.7,4.7,3.0
13,31.0659,30.1188,3.5,3.9,2.1,1.8,1.6,0.0,1.5,2.0,0.0,4.8,0.0,1.6,4.7,0.0,3.0
14,31.1716,30.0684,4.6,0.0,2.0,4.3,1.2,1.8,1.7,1.5,1.9,3.8,4.0,4.9,3.6,4.9,3.7
15,31.0582,30.0719,3.5,3.0,2.0,3.5,3.2,0.0,1.5,0.0,1.2,2.4,0.0,1.8,3.0,5.0,1.5
16,31.4623,29.9767,0.0,3.3,3.7,1.2,2.1,1.5,3.9,3.0,2.9,5.0,3.0,0.0,4.3,0.0,3.3
17,31.5739,29.9614,1.9,4.4,1.8,0.0,2.6,3.2,2.7,4.1,1.7,1.3,3.2,2.7,3.3,4.6,3.3
18,31.5184,30.0761,3.9,0.0,4.4,2.3,3.1,4.3,1.4,3.8,0.0,0.0,2.5,1.3,1.1,1.6,4.6
19,31.3513,29.9636,2.8,2.4,4.3,0.0,4.2,4.0,1.1,0.0,3.6,0.0,0.0,0.0,1.5,4.7,4.3
20,31.3667,29.9716,2.8,0.0,2.9,3.7,3.2,4.5,3.7,3.6,3.3,0.0,4.0,2.0,0.0,1.8,1.4
21,31.0043,29.9177,0.0,0.0,4.9,1.2,4.6,4.6,3.3,1.7,0.0,4.4,1.2,2.6,0.0,4.5,3.6
22,31.4253,30.1893,4.1,1.3,2.7,1.6,4.6,3.7,3.9,3.7,4.9,2.5,2.9,3.2,0.0,1.8,4.4
23,31.0859,30.0845,4.9,0.0,2.4,2.6,0.0,4.7,3.0,0.0,1.4,4.9,2.9,4.5,3.0,2.8,3.4
24,31.1032,30.0542,4.7,0.0,0.0,0.0,2.8,4.5,1.5,0.0,1.6,3.3,2.0,0.0,2.3,3.7,1.0
25,31.2722,29.9055,3.5,4.1,2.1,0.0,1.2,2.0,1.3,0.0,2.4,2.5,1.5,4.5,1.7,0.0,4.2
26,31.3518,30.1592,2.2,0.0,2.8,4.0,3.5,0.0,2.3,4.5,4.1,1.6,1.4,4.2,4.9,2.8,0.0
27,31.1252,30.0693,0.0,1.1,1.7,3.0,3.2,2.2,0.0,3.0,4.6,3.2,0.0,0.0,3.7,3.4,1.2
28,31.4746,30.1065,3.3,3.5,3.1,4.8,1.1,1.5,2.2,2.7,2.8,0.0,0.0,2.3,3.8,0.0,3.4
29,31.1927,30.1971,3.0,0.0,4.8,3.5,0.0,0.0,2.7,0.0,4.5,2.1,4.5,1.2,3.3,4.0,4.6
30,31.1664,30.1101,4.9,4.1,1.5,1.3,2.2,0.0,4.7,4.5,2.7,2.5,1.3,2.1,2.1,5.0,3.1
31,31.428,30.0873,4.8,2.7,2.0,1.1,4.2,2.3,4.4,3.1,2.7,1.4,0.0,3.0,0.0,1.8,1.0
32,31.5975,29.9216,0.0,4.8,1.1,3.7,4.6,3.4,1.8,3.9,1.3,3.1,3.2,4.8,1.0,3.4,4.0
33,31.5888,29.9696,0.0,2.7,0.0,1.9,4.7,2.6,1.2,3.4,1.5,3.8,3.4,2.1,0.0,0.0,3.6
34,31.0318,30.0081,2.4,1.2,1.1,1.6,2.6,1.1,3.8,1.9,4.4,4.6,1.3,4.6,0.0,4.2,2.3
35,31.4519,29.9851,0.0,3.8,0.0,3.3,3.1,4.3,1.4,1.3,0.0,4.5,4.0,2.6,0.0,4.3,0.0
36,31.4147,29.9681,1.3,3.6,3.4,0.0,2.2,0.0,1.7,4.3,2.8,4.8,4.0,1.7,2.9,0.0,3.8
37,31.2508,30.1949,3.7,2.9,1.7,4.4,3.1,3.2,0.0,1.6,3.7,0.0,3.7,0.0,1.2,2.7,3.5
38,31.4569,29.9716,3.6,4.2,4.4,0.0,1.9,3.5,1.2,3.2,2.2,3.4,3.0,0.0,3.1,2.5,3.2
39,31.2518,30.1207,0.0,0.0,0.0,4.3,0.0,4.6,0.0,0.0,0.0,1.9,0.0,2.3,0.0,4.8,4.5
40,31.2739,29.9325,4.2,2.8,2.1,2.7,0.0,2.0,4.5,4.3,4.2,1.8,4.7,2.1,4.6,3.4,0.0
41,31.5208,29.9027,1.4,1.1,4.2,3.8,3.3,1.7,5.0,4.9,1.7,1.4,4.5,0.0,3.0,2.2,0.0
42,31.4347,30.0242,3.6,3.1,2.8,4.8,3.1,1.1,5.0,4.5,4.9,0.0,2.2,1.8,3.3,0.0,0.0
