customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.2931,30.0267,4.5,4.4,4.5,4.4,1.2,2.5,4.1,3.3,1.1,5.0,0.0,0.0,4.8,4.6,2.0
2,31.228,29.9523,3.5,2.6,2.7,4.5,2.6,3.8,0.0,2.1,3.3,2.8,1.3,0.0,0.0,0.0,2.2
3,31.2339,30.1924,3.0,1.5,3.3,0.0,1.5,1.0,3.4,1.6,3.1,4.5,0.0,4.9,4.3,3.3,3.1
4,31.3109,30.0592,0.0,3.8,1.6,1.3,1.5,5.0,2.1,3.0,0.0,4.0,4.4,2.4,1.5,2.7,0.0
5,31.4168,30.141,4.6,0.0,3.3,4.0,0.0,2.0,3.9,1.5,1.8,4.7,4.5,3.2,3.4,2.3,3.1
6,31.5697,30.1339,2.7,0.0,1.1,0.0,3.6,4.3,3.3,2.8,2.2,1.6,4.2,2.4,4.6,0.0,1.8
7,31.4854,30.062,0.0,4.6,3.8,4.5,5.0,2.6,3.3,3.8,2.8,0.0,2.3,1.7,1.0,0.0,4.4
8,31.2951,29.931,1.1,1.8,1.8,3.9,4.5,3.2,0.0,4.9,4.4,4.8,4.8,2.5,3.0,4.3,4.4
9,31.4845,29.9991,2.2,4.7,4.5,4.8,1.5,1.9,2.9,3.2,4.6,4.5,4.9,2.6,3.6,3.8,0.0
10,31.5972,29.9438,1.5,1.4,3.0,4.5,2.2,2.0,0.0,0.0,0.0,3.9,2.0,2.5,1.6,3.3,0.0
11,31.2489,30.0915,3.3,4.6,2.7,2.4,4.0,3.6,0.0,4.6,4.8,3.7,2.3,4.6,0.0,3.9,0.0
12,31.1477,30.117,2.7,4.8,2.8,2.2,4.4,0.0,3.2,2.7,0.0,1.3,4.2,2.1,2.7,1.2,2.0
13,31.2236,30.1244,0.0,0.0,4.4,0.0,1.2,2.6,2.3,2.0,0.0,1.6,4.8,3.1,1.8,2.0,3.0
14,31.3816,29.927,1.8,0.0,3.5,1.7,2.0,0.0,0.0,4.7,0.0,1.9,2.3,1.4,4.7,0.0,4.7
15,31.2815,30.1865,4.9,3.6,3.3,1.1,2.0,3.7,2.1,2.6,0.0,0.0,4.3,4.9,2.3,1.1,4.8
16,31.036,30.1424,3.8,2.0,0.0,3.4,4.7,3.8,2.1,0.0,1.4,2.7,0.0,0.0,2.1,1.8,0.0
17,31.3113,29.9181,2.3,2.5,2.1,2.8,0.0,0.0,0.0,1.2,1.6,4.8,1.4,4.0,4.4,4.0,4.7
18,31.3453,30.0475,3.5,2.1,2.0,2.6,1.3,1.6,4.4,1.1,0.0,4.4,3.5,3.5,2.2,1.3,1.2
19,31.0619,30.0564,2.8,2.9,4.9,0.0,3.1,1.7,0.0,4.9,2.5,0.0,2.2,0.0,2.2,1.9,0.0
20,31.1995,30.147,1.2,1.2,4.4,3.0,1.8,1.4,1.8,1.7,2.3,0.0,0.0,0.0,3.3,2.0,1.1
21,31.2756,30.0936,1.0,5.0,4.4,4.5,3.1,0.0,0.0,2.0,2.9,1.3,0.0,1.1,1.4,4.0,4.6
