customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.5423,30.075,2.3,1.6,1.7,3.4,3.7,2.9,3.3,3.7,2.4,1.6,2.8,2.5,3.0,4.3,3.4
2,31.3233,30.0243,3.2,1.1,0.0,4.5,4.3,3.5,0.0,2.9,2.7,1.8,0.0,3.2,2.8,4.6,3.6
3,31.0471,29.9799,0.0,4.7,0.0,4.2,1.0,1.9,1.7,0.0,3.5,4.1,3.5,4.4,2.9,1.8,4.5
4,31.2584,30.0058,1.8,0.0,3.4,3.7,1.0,3.2,3.7,1.8,3.3,4.7,0.0,3.4,4.1,0.0,4.3
5,31.5963,29.9264,2.8,1.9,0.0,2.1,2.7,4.5,1.5,3.7,3.3,4.0,2.5,4.0,4.9,2.8,2.6
6,31.359,29.9839,3.1,0.0,1.1,1.3,4.0,2.5,0.0,4.2,4.7,0.0,1.9,2.9,1.9,0.0,3.2
7,31.2876,29.9311,3.1,2.7,3.9,4.5,4.0,3.4,3.9,2.3,2.3,2.3,3.6,3.2,0.0,2.6,2.1
8,31.0785,30.021,2.4,0.0,2.4,4.6,3.3,1.4,1.9,4.9,1.2,2.8,5.0,4.0,3.7,2.7,3.3
9,31.4911,29.9107,0.0,0.0,3.1,0.0,3.1,4.1,0.0,2.0,3.3,3.4,2.5,4.6,0.0,2.8,2.8
10,31.0603,30.0054,5.0,0.0,3.0,0.0,4.5,3.1,3.8,1.6,5.0,1.7,2.8,4.0,2.6,3.8,2.2
11,31.191,30.1704,2.7,4.3,1.9,4.0,0.0,3.9,1.0,2.7,2.1,4.5,2.7,2.6,1.4,1.7,3.2
12,31.5511,30.0945,3.3,1.6,4.2,4.8,2.9,3.2,2.3,0.0,0.0,3.8,3.7,2.4,2.5,4.8,3.9
13,31.2202,30.098,3.2,4.9,2.5,2.3,4.3,3.4,3.7,0.0,5.0,2.2,3.1,2.2,4.6,4.1,3.0
14,31.3506,29.9361,3.0,2.9,0.0,1.1,1.8,3.1,2.6,2.4,4.4,2.3,0.0,2.0,2.8,4.2,2.0
15,31.2732,29.994,3.8,3.3,0.0,3.1,0.0,2.5,2.9,0.0,4.9,3.5,2.1,3.4,2.0,2.8,2.5
16,31.5283,29.9013,1.1,3.0,4.0,2.6,1.1,0.0,3.3,2.2,4.2,3.9,1.6,1.4,0.0,1.7,0.0
17,31.5879,30.2,4.4,4.3,2.8,1.3,1.8,1.1,3.7,4.3,1.4,2.4,0.0,4.5,3.0,2.6,3.3
18,31.1604,30.1234,2.6,3.2,2.0,2.9,2.5,1.2,3.2,2.1,1.5,0.0,0.0,1.2,2.3,1.1,0.0
19,31.1522,29.9519,2.7,2.7,4.7,0.0,4.9,2.0,5.0,2.0,0.0,0.0,3.5,0.0,2.1,4.9,0.0
20,31.156,30.0163,3.5,3.9,3.7,0.0,4.1,4.0,2.4,4.9,2.1,2.2,1.5,4.6,4.8,0.0,1.7
21,31.207,30.102,4.5,1.1,3.6,2.2,2.7,3.5,4.1,4.8,3.9,3.0,0.0,4.3,1.2,3.7,4.9
22,31.0359,30.169,0.0,1.6,2.3,3.8,0.0,1.8,1.3,4.6,4.7,4.6,0.0,0.0,2.1,4.9,0.0
23,31.3438,30.1553,3.0,2.3,3.4,1.9,2.2,1.2,1.4,1.2,4.0,3.0,0.0,2.1,0.0,3.0,2.0
24,31.2636,30.0153,0.0,1.4,3.0,4.7,3.6,2.4,1.5,3.1,2.3,1.8,2.2,2.2,3.0,2.5,4.2
25,31.1938,30.126,1.2,1.1,4.8,4.4,2.2,2.3,2.6,2.0,4.0,3.5,3.7,0.0,1.1,5.0,1.7
26,31.3417,29.9923,2.2,2.3,0.0,2.3,3.6,4.8,4.3,0.0,2.0,4.3,0.0,2.6,3.1,4.9,3.3
27,31.4553,29.9124,3.8,2.8,4.5,5.0,4.3,0.0,4.5,4.9,3.8,0.0,4.3,2.2,3.2,1.5,2.7
28,31.1697,30.0827,0.0,2.3,3.0,4.3,3.6,0.0,4.6,3.9,2.3,2.5,1.7,1.1,4.2,3.3,1.7
29,31.3709,30.1884,1.4,4.0,3.9,4.4,4.4,3.5,0.0,4.4,4.2,3.6,0.0,4.7,2.1,1.1,3.3
30,31.2864,30.1566,4.3,1.0,1.9,3.6,4.1,3.5,2.7,4.8,0.0,0.0,0.0,4.9,1.4,0.0,3.4
31,31.3899,29.9827,0.0,0.0,4.7,0.0,4.8,1.2,3.3,3.3,3.9,3.1,3.8,4.6,0.0,1.3,2.8
32,31.1071,29.9496,0.0,2.2,3.4,4.3,3.9,3.0,3.8,0.0,2.6,0.0,3.4,0.0,1.9,0.0,2.8
33,31.5999,29.9005,1.3,4.6,4.1,2.8,0.0,4.0,1.9,1.1,1.6,4.0,2.9,1.5,3.2,0.0,1.2
34,31.2646,29.9826,3.6,4.8,1.6,1.1,0.0,3.6,1.2,0.0,2.6,3.3,1.9,4.8,2.1,3.4,0.0
35,31.4297,29.9749,3.5,0.0,2.2,3.0,3.3,0.0,0.0,0.0,1.5,4.3,2.3,1.9,1.3,2.3,4.5
36,31.5632,30.1223,3.4,4.4,1.0,3.2,1.5,2.1,0.0,3.9,2.5,2.0,1.6,0.0,3.4,0.0,3.5
37,31.3684,30.0105,2.7,1.9,1.9,2.3,1.6,4.4,2.8,3.3,0.0,4.1,0.0,3.8,3.2,3.4,3.9
38,31.1312,29.9439,3.7,0.0,3.0,0.0,1.8,4.6,1.2,4.3,4.5,1.9,2.8,4.2,3.6,0.0,0.0
39,31.0309,30.0959,2.0,4.9,3.8,3.5,3.9,4.4,3.2,2.8,4.3,3.9,2.0,4.6,3.8,4.9,2.2
40,31.4559,29.9651,2.2,1.4,4.9,4.9,4.4,1.5,4.7,3.6,0.0,1.8,0.0,3.0,0.0,4.1,1.7
41,31.4986,30.1289,1.3,2.9,3.9,0.0,4.0,1.6,2.8,4.5,0.0,0.0,3.4,0.0,1.6,0.0,4.8
42,31.1919,29.9522,1.7,3.7,0.0,3.0,0.0,2.4,1.7,1.3,3.9,0.0,0.0,1.5,0.0,0.0,2.9
43,31.1923,29.9326,4.7,0.0,1.4,2.4,2.5,1.3,2.9,3.2,4.2,3.2,3.1,0.0,2.7,1.9,4.8
44,31.0638,29.96,0.0,2.2,2.9,0.0,4.5,1.7,3.0,0.0,3.0,4.6,3.9,4.9,4.2,1.8,3.3
45,31.3774,30.1013,2.7,2.9,3.1,0.0,1.6,2.8,4.9,4.5,4.0,3.4,2.8,0.0,3.0,4.2,3.6
46,31.4608,30.0867,4.8,0.0,2.1,1.4,2.9,2.7,0.0,4.5,1.2,3.4,0.0,4.0,0.0,2.3,3.8
47,31.5107,29.9641,3.8,3.2,3.7,1.8,1.7,2.5,2.6,2.3,3.6,0.0,3.2,0.0,4.7,2.6,2.9
48,31.0971,30.0119,0.0,0.0,2.5,2.4,1.7,2.7,0.0,2.9,0.0,1.9,3.9,0.0,0.0,2.0,4.0
49,31.3956,30.1417,1.0,2.8,3.9,1.9,2.7,1.6,1.3,3.5,0.0,1.9,4.5,4.5,1.0,2.4,4.3
50,31.064,30.1422,4.1,0.0,4.9,0.0,0.0,3.7,0.0,0.0,1.8,1.1,2.5,1.7,1.7,2.8,4.3
51,31.5668,30.0682,1.6,0.0,0.0,3.9,0.0,4.0,1.8,4.8,1.7,2.2,4.7,3.9,1.6,3.9,3.3
52,31.0794,30.1544,1.9,1.7,4.3,3.2,1.2,2.3,3.7,0.0,2.3,2.4,0.0,1.5,1.2,3.5,0.0
53,31.2239,30.1257,1.0,4.1,0.0,2.1,1.1,1.9,2.1,3.9,1.4,1.5,3.3,3.6,0.0,5.0,3.9
54,31.3872,30.0544,4.0,1.8,3.2,2.9,3.4,1.9,1.0,4.6,4.4,4.4,1.4,0.0,2.6,4.1,0.0
55,31.4206,30.1137,2.2,5.0,1.9,0.0,0.0,4.2,4.0,2.5,0.0,3.4,1.7,1.9,4.8,3.1,5.0
56,31.5957,29.9838,1.3,1.0,0.0,0.0,2.0,3.2,0.0,4.0,0.0,3.5,2.7,4.5,0.0,4.4,3.2
57,31.0372,29.9343,1.1,2.4,3.5,1.8,2.9,0.0,0.0,3.2,4.9,4.7,4.0,4.3,2.0,0.0,3.9
58,31.0724,30.0911,1.8,2.2,0.0,4.0,4.2,4.8,4.9,3.4,3.0,1.1,4.7,1.1,2.1,2.2,3.5
59,31.597,30.1573,0.0,0.0,4.2,3.4,0.0,4.9,3.6,0.0,0.0,4.7,4.0,2.6,0.0,3.2,1.5
60,31.2927,30.0382,2.2,0.0,2.2,4.2,4.0,1.5,2.8,1.3,2.6,4.7,4.3,2.8,2.8,2.6,2.8
61,31.0989,29.9977,1.1,3.3,1.7,0.0,3.8,4.7,4.4,4.4,3.9,0.0,0.0,3.5,4.6,1.0,1.2
62,31.1715,29.9404,2.0,3.7,3.2,2.4,1.2,0.0,4.1,0.0,0.0,2.5,3.2,1.5,4.7,4.7,4.5
63,31.0573,30.0963,3.2,0.0,0.0,3.8,0.0,1.7,1.8,3.8,4.3,4.2,0.0,0.0,2.9,3.0,3.6
64,31.3511,30.1712,2.8,4.6,4.0,1.5,3.1,3.0,3.5,0.0,1.3,4.5,0.0,3.1,3.8,4.3,0.0
65,31.1661,29.9836,4.3,4.2,0.0,1.9,3.6,2.6,2.6,3.0,2.1,1.4,0.0,0.0,3.4,4.4,2.8
66,31.0696,29.9564,4.1,2.9,0.0,1.4,0.0,4.3,0.0,3.2,1.4,2.4,3.2,2.1,4.1,3.4,4.6
67,31.1534,29.9833,5.0,3.2,1.8,1.2,1.3,1.3,0.0,4.7,0.0,0.0,1.8,0.0,4.3,2.1,4.0
68,31.0272,30.1937,0.0,3.3,3.4,4.9,0.0,4.3,4.3,4.5,1.8,3.4,4.3,4.2,3.0,2.9,3.8
69,31.3634,30.0277,4.5,0.0,2.3,0.0,4.5,0.0,4.9,2.9,2.7,4.4,2.4,4.0,0.0,2.7,0.0
70,31.0292,30.1386,0.0,1.4,1.2,0.0,4.3,5.0,2.7,4.0,4.0,4.0,3.1,4.3,2.8,4.3,0.0
71,31.1081,30.111,4.3,4.9,1.9,2.7,1.5,1.8,4.9,4.2,1.4,4.5,0.0,2.9,0.0,4.8,4.6
72,31.3643,29.914,3.6,2.9,0.0,0.0,2.3,1.9,1.7,4.7,2.9,1.3,4.8,1.1,4.9,2.2,4.0
73,31.2511,30.0045,0.0,3.4,3.4,2.2,4.8,3.2,4.0,1.5,2.4,3.3,2.6,4.7,1.7,0.0,2.4
74,31.0084,29.9547,0.0,1.8,2.9,3.5,1.7,1.3,2.7,1.9,2.9,1.2,1.6,3.4,2.3,0.0,1.4
75,31.3381,30.0077,2.2,1.6,1.2,1.0,2.3,2.8,1.1,4.4,3.5,1.5,1.1,0.0,2.0,3.8,3.3
76,31.3632,30.0456,0.0,4.0,2.3,3.3,0.0,1.4,4.2,4.2,2.1,3.5,1.7,4.5,4.9,1.5,3.2
77,31.1907,29.9827,0.0,0.0,1.4,0.0,3.1,0.0,3.3,0.0,1.6,1.1,0.0,3.7,3.7,3.1,4.3
78,31.208,30.0595,0.0,1.6,1.9,2.0,0.0,2.1,1.2,4.0,2.9,3.0,4.3,0.0,0.0,3.1,4.6
79,31.2233,30.1259,2.4,4.0,3.3,0.0,4.3,1.1,0.0,1.4,1.9,0.0,1.9,4.6,3.8,0.0,1.1
80,31.1173,30.1107,2.4,0.0,2.8,0.0,0.0,1.2,0.0,0.0,3.7,1.5,0.0,0.0,0.0,1.5,3.7
81,31.1906,30.1381,2.0,1.1,0.0,2.6,2.9,2.0,4.9,4.1,4.5,3.9,3.4,1.2,2.2,1.1,1.9
82,31.3845,30.0172,2.9,2.1,0.0,0.0,1.3,1.8,2.5,1.5,0.0,1.5,3.9,3.9,1.6,3.1,2.8
83,31.5236,30.0151,0.0,4.4,2.8,0.0,4.4,0.0,4.5,2.5,4.6,4.6,0.0,3.2,4.5,0.0,0.0
84,31.4637,30.1121,3.3,3.7,4.3,4.7,0.0,4.4,0.0,1.0,4.9,3.3,2.6,0.0,4.8,1.9,0.0
85,31.3229,29.9339,1.8,0.0,0.0,1.2,3.0,4.1,2.7,2.6,1.5,4.5,3.1,3.2,4.9,2.4,2.2
86,31.086,29.9866,0.0,2.7,4.7,2.0,3.3,2.4,3.2,4.8,0.0,3.4,3.6,1.2,0.0,3.5,2.5
87,31.3375,30.0619,4.4,0.0,1.2,4.7,4.7,0.0,4.0,2.7,1.4,4.0,2.8,0.0,1.7,1.9,0.0
88,31.4327,30.0963,4.7,3.2,0.0,3.3,4.3,3.5,1.8,1.2,1.7,2.3,1.4,3.5,0.0,3.4,1.8
89,31.311,30.1164,4.4,0.0,4.2,2.5,0.0,2.9,3.1,2.3,3.1,2.7,4.7,1.7,0.0,2.2,4.9
90,31.3272,30.1052,4.2,2.8,4.1,0.0,2.0,0.0,2.6,2.6,3.7,3.7,2.2,1.1,0.0,3.3,0.0
91,31.4509,29.9733,3.8,1.5,1.0,4.3,2.6,1.8,0.0,4.7,4.1,4.1,3.0,3.8,1.5,1.8,1.9
92,31.2086,30.1267,1.7,2.2,3.9,0.0,2.9,1.2,4.0,0.0,2.7,3.8,2.0,0.0,2.7,4.3,1.5
93,31.28,30.1743,3.6,2.8,3.1,0.0,4.5,2.5,2.3,1.4,0.0,1.3,2.3,0.0,4.1,0.0,0.0
94,31.5215,29.988,1.6,4.0,3.4,1.2,4.9,4.0,5.0,4.1,1.7,4.6,4.3,4.2,3.3,2.7,3.2
95,31.5585,30.0925,1.9,2.9,4.0,0.0,5.0,1.4,2.6,3.6,0.0,2.3,2.7,4.7,1.3,4.3,3.6
96,31.5446,29.9478,3.6,0.0,0.0,1.7,0.0,1.2,3.3,2.8,1.5,2.4,3.6,2.5,1.4,0.0,2.3
97,31.2642,30.0375,5.0,1.9,0.0,3.6,2.5,0.0,3.9,4.5,2.5,0.0,0.0,0.0,2.1,3.7,4.9
