customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.3172,29.9874,3.6,0.0,3.6,0.0,3.1,2.6,1.1,3.1,1.1,0.0,1.5,3.1,3.8,2.8,4.5
2,31.5291,30.1966,0.0,3.3,0.0,0.0,1.8,3.9,2.8,0.0,4.8,3.1,4.4,2.3,0.0,0.0,1.1
3,31.4998,29.9168,2.6,3.8,2.1,2.5,5.0,0.0,3.5,0.0,1.6,2.0,4.9,4.2,3.5,3.9,3.6
4,31.3336,30.1801,1.6,2.1,4.7,1.7,3.9,1.7,1.4,1.5,1.4,3.6,2.8,4.8,4.6,4.9,4.2
5,31.5207,30.0618,3.0,3.0,2.9,4.0,1.1,4.8,3.5,4.9,3.6,3.9,3.1,1.6,2.7,3.0,3.8
6,31.5508,30.128,1.4,3.8,4.8,4.5,2.6,3.7,2.2,3.7,0.0,3.7,2.3,4.3,3.9,3.4,0.0
7,31.184,29.9577,0.0,3.2,2.5,1.8,3.0,0.0,3.4,1.2,3.2,3.0,4.0,4.6,1.7,4.8,3.0
8,31.0263,30.0243,4.6,0.0,3.1,3.1,2.2,1.1,3.4,3.7,2.9,1.6,1.4,0.0,3.7,2.2,1.5
9,31.425,30.1921,4.5,1.0,3.7,3.8,3.0,3.7,1.7,3.5,2.3,2.7,1.5,4.5,4.2,1.7,1.0
10,31.3929,30.1015,3.7,2.0,0.0,4.1,3.0,2.1,3.1,3.1,2.1,0.0,2.0,1.6,0.0,2.0,0.0
11,31.5629,29.9702,1.7,4.8,1.7,3.7,3.5,0.0,1.6,0.0,0.0,2.9,3.3,0.0,4.5,1.7,1.8
12,31.4699,30.1347,1.1,2.3,3.8,1.9,0.0,1.4,3.3,3.7,1.4,2.8,0.0,4.9,1.9,2.4,4.9
13,31.285,30.1671,5.0,1.7,1.6,2.9,0.0,0.0,3.0,1.7,2.1,2.5,4.7,1.2,4.7,3.9,3.5
14,31.5901,30.0236,4.9,4.6,3.1,3.5,2.9,0.0,1.9,4.7,2.9,1.7,2.7,4.6,4.9,2.8,4.5
15,31.4943,30.174,1.2,0.0,4.4,0.0,4.3,3.1,0.0,3.5,3.7,3.3,0.0,2.6,0.0,3.5,4.7
16,31.5667,30.0962,3.6,4.1,1.6,3.6,4.5,4.4,0.0,4.2,1.8,3.7,4.2,4.1,4.3,3.4,4.0
17,31.4537,30.1216,1.6,1.4,0.0,3.2,0.0,4.1,0.0,3.4,4.9,2.6,1.5,4.3,0.0,4.4,0.0
18,31.1849,29.9641,4.2,4.4,4.4,0.0,1.8,3.2,1.5,3.1,2.4,3.8,1.1,3.3,2.5,1.9,4.4
19,31.3654,29.9819,2.0,0.0,4.0,5.0,4.9,4.4,0.0,0.0,3.5,2.1,2.4,4.1,1.6,3.2,3.0
20,31.1156,29.9767,1.7,1.2,3.9,2.9,4.9,3.8,3.7,0.0,1.5,3.8,3.9,4.1,0.0,0.0,3.4
21,31.427,30.1054,2.3,3.9,2.7,3.4,2.0,3.0,0.0,1.2,1.1,4.2,0.0,2.8,1.2,1.9,2.5
22,31.0469,30.033,0.0,4.6,2.3,2.2,4.6,1.9,1.6,4.6,0.0,2.7,4.6,0.0,3.6,0.0,4.4
23,31.1703,29.9057,3.8,2.3,4.6,4.1,3.3,4.9,4.2,4.2,5.0,2.5,4.3,0.0,2.4,1.6,0.0
24,31.1085,29.9786,4.6,0.0,1.2,4.5,1.2,2.7,3.6,4.7,4.5,2.7,0.0,1.3,0.0,2.1,1.0
25,31.3083,30.1849,3.6,0.0,2.8,3.2,2.0,0.0,2.7,2.1,1.4,3.4,4.5,3.5,4.7,1.0,3.2
26,31.1712,29.9906,3.2,5.0,4.0,4.8,4.9,2.6,4.9,3.3,2.3,4.6,2.6,0.0,1.2,4.5,0.0
27,31.46,30.0775,0.0,1.0,3.1,2.7,1.3,1.8,0.0,0.0,2.2,4.3,4.9,3.9,3.6,1.9,2.9
28,31.2289,30.1877,0.0,1.6,2.5,4.1,0.0,2.4,4.4,2.7,1.3,2.9,0.0,4.7,0.0,4.7,2.5
29,31.4674,30.0504,3.9,2.0,4.5,4.8,1.5,0.0,2.2,1.0,0.0,3.7,0.0,4.6,2.8,0.0,0.0
30,31.3627,29.9321,2.6,2.9,1.5,0.0,4.8,0.0,0.0,4.2,1.4,0.0,3.3,1.1,3.5,1.9,4.1
31,31.3586,29.9592,3.6,4.5,0.0,0.0,2.9,3.2,3.4,0.0,2.9,4.0,3.3,3.8,3.0,3.7,4.5
32,31.3942,30.1751,0.0,1.7,1.6,2.7,4.0,2.8,0.0,1.2,1.9,1.3,2.1,0.0,2.4,2.6,2.9
33,31.3676,30.053,0.0,3.6,1.5,2.0,0.0,3.8,4.6,2.0,3.5,1.4,2.9,1.7,3.6,2.7,1.7
34,31.5801,30.0107,2.5,3.0,3.6,4.7,4.7,1.2,3.3,4.4,1.2,1.2,3.9,4.5,1.4,2.0,3.4
35,31.0902,30.0372,3.5,0.0,0.0,3.8,1.1,5.0,4.0,3.7,0.0,3.1,1.1,0.0,2.8,1.7,3.6
36,31.5449,30.0868,0.0,4.6,1.5,2.1,3.8,0.0,4.3,0.0,0.0,1.6,0.0,2.6,3.5,4.6,4.9
37,31.2213,29.9426,3.4,3.4,1.3,2.8,1.4,4.1,1.4,2.8,1.1,3.9,2.3,4.4,3.7,3.6,2.0
38,31.4442,30.0238,4.8,3.0,2.6,3.2,4.5,2.0,0.0,2.6,4.6,4.3,1.9,3.5,1.7,1.4,0.0
39,31.4639,30.1358,4.1,3.6,2.4,1.8,2.4,4.7,1.5,4.3,3.1,1.3,2.5,1.6,4.6,0.0,3.1
40,31.4646,30.1771,0.0,0.0,4.2,3.4,3.2,4.9,2.6,2.9,4.7,0.0,1.1,1.7,3.8,1.1,0.0
41,31.4231,30.139,2.0,1.8,4.8,1.4,4.0,2.5,4.8,3.0,3.9,4.7,2.7,3.0,3.4,1.3,0.0
42,31.5642,29.9917,4.1,4.0,2.9,3.0,3.1,4.6,4.5,4.1,2.4,2.1,0.0,2.3,2.4,2.0,3.0
43,31.5596,30.0024,3.8,0.0,3.6,0.0,2.7,1.4,3.7,0.0,0.0,3.2,0.0,3.0,3.3,4.1,0.0
44,31.0513,29.9852,3.9,2.3,3.8,1.1,1.3,0.0,0.0,3.5,2.5,1.6,4.8,1.3,2.5,4.1,3.0
45,31.3839,30.0024,3.9,3.4,0.0,0.0,2.8,0.0,3.8,1.7,4.1,4.8,4.1,3.0,3.6,0.0,2.8
46,31.2479,30.1787,2.3,4.1,0.0,1.6,0.0,2.7,2.3,0.0,4.4,3.5,3.4,5.0,1.8,1.4,3.2
47,31.3608,30.0644,3.3,0.0,1.9,0.0,4.6,4.0,2.5,4.6,4.7,1.3,3.2,3.3,4.1,1.7,0.0
48,31.0825,30.0463,2.5,1.6,3.6,3.7,2.1,2.7,4.2,1.4,1.3,3.7,3.2,4.4,2.6,3.9,0.0
49,31.2615,30.177,3.7,0.0,2.4,0.0,3.0,0.0,1.0,2.8,1.6,1.8,4.3,1.4,4.2,2.7,3.1
50,31.5723,30.0743,0.0,2.5,3.3,3.2,2.4,1.3,2.8,2.1,2.7,2.4,4.2,3.6,4.6,2.1,2.8
51,31.0677,29.9749,0.0,2.0,0.0,0.0,4.7,4.5,2.6,1.6,3.1,2.1,2.8,2.5,3.6,0.0,0.0
52,31.0915,29.9616,0.0,1.8,3.1,3.0,0.0,2.5,3.9,3.4,4.1,0.0,3.1,3.1,0.0,4.2,2.3
53,31.4949,29.919,0.0,2.6,0.0,0.0,1.0,4.1,1.5,4.2,2.1,1.9,0.0,4.9,0.0,0.0,2.0
54,31.4236,30.1185,4.1,4.9,2.3,1.1,3.0,3.3,3.7,3.4,4.7,3.8,3.5,4.1,3.2,1.7,4.3
55,31.0443,30.1369,0.0,3.6,4.1,1.4,2.5,2.3,0.0,4.0,3.1,1.3,4.6,4.4,4.9,3.0,1.3
56,31.432,30.0831,4.2,0.0,2.4,3.2,3.4,4.7,2.2,3.6,2.2,2.2,3.9,1.1,4.1,3.5,0.0
57,31.0383,29.9665,4.3,1.3,4.3,4.5,2.0,5.0,2.1,0.0,3.9,3.2,1.7,3.3,2.2,1.6,3.3
58,31.2324,30.079,4.3,3.2,4.8,0.0,3.4,3.9,4.2,2.2,0.0,0.0,3.1,0.0,3.1,3.0,2.0
59,31.0131,29.9003,0.0,0.0,3.7,4.7,2.0,3.6,1.6,2.1,0.0,0.0,3.5,1.8,1.9,4.1,0.0
60,31.1478,30.109,1.5,4.5,0.0,4.0,4.3,4.0,4.6,4.9,2.6,2.0,0.0,2.3,2.6,4.0,3.5
61,31.3972,30.0786,0.0,1.1,3.1,4.7,0.0,2.1,2.4,3.7,4.0,2.5,0.0,0.0,3.4,4.7,4.6
62,31.3325,29.919,3.2,1.5,4.8,0.0,0.0,1.2,1.2,0.0,2.9,0.0,0.0,4.2,3.9,4.7,4.7
63,31.5655,30.1732,0.0,0.0,3.7,4.2,4.9,2.4,1.7,1.8,1.5,2.7,0.0,1.4,2.7,0.0,3.0
64,31.5933,29.9556,1.1,3.1,2.5,3.0,1.0,3.5,1.0,0.0,3.9,1.2,1.7,1.4,2.2,4.2,2.3
65,31.521,29.9863,4.1,4.1,2.7,0.0,3.3,4.1,0.0,0.0,0.0,4.2,1.6,2.6,1.2,2.0,0.0
66,31.4749,30.0178,3.5,0.0,0.0,3.3,0.0,3.0,2.2,1.2,4.6,0.0,0.0,1.3,3.6,2.2,2.6
67,31.5503,30.0343,4.5,5.0,5.0,0.0,4.1,3.7,0.0,1.2,4.4,3.9,4.5,3.1,3.6,1.7,4.0
68,31.2275,29.9728,2.1,2.5,0.0,0.0,0.0,1.8,2.6,0.0,1.4,0.0,1.8,4.2,4.5,0.0,4.4
69,31.0748,30.094,4.6,0.0,2.8,2.3,3.1,2.3,2.6,4.4,0.0,1.5,0.0,0.0,2.4,2.9,1.7
70,31.4728,29.9643,1.2,3.6,0.0,2.1,1.9,1.0,2.8,3.6,3.9,1.5,1.6,2.5,1.1,1.3,4.1
71,31.1932,29.9955,3.8,4.2,3.4,4.1,4.6,2.0,0.0,1.3,1.1,1.1,1.6,3.0,4.5,4.5,3.6
72,31.5761,30.1186,3.9,3.1,4.6,2.9,3.3,3.3,2.2,1.6,1.5,3.3,4.4,1.1,3.7,2.2,0.0
73,31.4214,30.1395,4.6,1.0,1.1,2.3,0.0,2.4,1.5,0.0,3.7,0.0,0.0,3.3,4.3,4.7,2.1
74,31.1176,30.1467,4.2,2.6,3.0,0.0,1.7,3.5,1.3,4.9,4.1,0.0,0.0,1.1,2.4,1.0,4.4
75,31.5892,29.9694,3.7,1.3,2.1,0.0,1.1,3.3,2.4,4.0,0.0,0.0,4.0,2.1,1.4,3.2,0.0
76,31.5209,30.0333,3.2,4.1,4.5,4.8,3.4,1.8,1.9,1.7,3.4,4.5,0.0,4.4,0.0,0.0,2.6
77,31.4847,30.0231,3.0,1.9,0.0,3.1,1.6,4.1,0.0,2.2,4.6,2.4,4.4,0.0,3.3,3.7,2.9
78,31.5349,29.9792,1.7,2.2,4.5,1.7,0.0,1.6,3.8,0.0,1.4,2.0,2.0,3.9,4.8,2.2,3.2
79,31.4366,30.1158,4.5,3.5,3.1,1.3,4.2,0.0,2.0,2.6,0.0,2.9,0.0,0.0,0.0,3.7,2.3
80,31.4206,30.1772,2.7,3.8,3.6,3.8,2.9,0.0,2.6,1.2,2.3,0.0,2.3,3.9,2.5,0.0,3.7
81,31.1697,30.0835,3.1,2.4,4.8,4.3,4.0,1.6,2.3,0.0,2.4,2.8,5.0,2.9,2.2,1.1,3.8
82,31.4298,30.1245,3.2,1.6,1.3,1.7,3.1,2.8,4.9,0.0,0.0,4.2,2.8,4.3,3.7,0.0,1.0
83,31.5277,30.146,3.3,0.0,2.1,3.7,1.8,2.2,4.7,1.0,4.8,1.0,0.0,3.8,2.0,4.8,3.8
84,31.2347,30.161,2.4,2.7,4.5,2.5,2.4,3.5,0.0,3.2,3.5,4.6,4.6,1.5,3.1,0.0,4.2
85,31.2881,30.0894,4.3,2.5,1.8,3.8,1.2,1.0,4.8,2.4,0.0,3.9,1.7,2.0,0.0,2.7,4.5
86,31.5214,29.9009,1.5,0.0,4.5,3.0,2.3,2.8,0.0,0.0,3.0,1.7,2.7,0.0,2.0,1.3,3.1
87,31.0335,29.9357,2.4,4.1,2.4,5.0,2.0,4.7,2.6,1.6,1.2,4.4,4.7,4.8,0.0,0.0,0.0
88,31.0654,30.1875,3.2,3.8,2.8,1.5,4.8,2.2,2.5,3.6,5.0,3.3,1.7,0.0,0.0,2.0,4.1
89,31.5842,30.1497,2.8,3.7,0.0,5.0,1.8,2.7,0.0,4.4,3.7,1.8,3.0,2.8,0.0,0.0,4.9
90,31.518,30.1567,4.8,4.4,1.4,3.2,1.7,3.0,3.6,2.8,0.0,1.7,4.1,4.7,3.7,3.4,3.4
91,31.2973,29.9505,3.4,4.1,2.1,2.5,1.2,3.1,1.2,3.9,2.8,0.0,3.8,1.6,2.8,2.2,4.9
92,31.4951,29.9829,3.3,4.0,5.0,3.4,0.0,0.0,0.0,1.7,4.1,4.5,4.6,4.1,3.2,1.9,2.6
93,31.3522,29.9262,1.7,4.5,4.6,2.8,4.2,4.1,4.7,2.0,4.6,4.4,4.0,0.0,3.2,2.7,0.0
94,31.3684,29.9414,4.2,4.1,2.1,4.3,1.8,0.0,0.0,0.0,1.1,2.9,3.2,1.2,1.6,0.0,0.0
95,31.0655,30.0456,0.0,4.1,2.6,4.8,3.3,2.1,0.0,0.0,2.6,4.3,2.8,2.3,3.5,4.1,1.3
96,31.0846,30.061,4.9,1.4,1.2,4.3,1.9,1.3,3.0,1.4,4.7,1.0,3.0,0.0,2.9,1.8,0.0
97,31.4138,29.943,2.3,1.7,0.0,0.0,0.0,4.7,0.0,1.7,2.5,3.5,3.1,2.4,3.4,3.8,4.8
98,31.0529,30.0013,2.6,0.0,1.1,3.6,4.1,2.2,3.0,4.0,2.9,2.8,4.0,4.0,1.3,1.6,2.4
99,31.4565,30.0642,3.3,4.7,3.2,2.8,4.0,0.0,1.3,0.0,2.3,1.9,2.9,4.9,1.8,4.7,0.0
100,31.5288,30.0076,4.1,4.5,4.6,3.5,0.0,4.6,0.0,3.2,3.3,0.0,2.7,3.5,2.8,4.6,3.7
