customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.4827,30.1573,4.6,1.8,0.0,3.9,0.0,0.0,0.0,4.2,1.6,2.3,2.7,3.6,1.9,4.5,3.2
2,31.4125,30.0943,4.6,3.4,1.6,4.3,2.8,2.8,4.5,0.0,1.1,4.9,3.4,2.7,1.8,3.8,3.0
3,31.3456,30.0555,4.7,3.0,4.7,2.7,4.6,4.7,1.3,1.7,2.9,0.0,2.0,4.4,4.9,3.8,3.0
4,31.3115,30.0081,4.5,0.0,4.1,0.0,2.5,2.7,1.8,2.2,0.0,0.0,0.0,0.0,0.0,1.3,0.0
5,31.4655,30.0549,0.0,3.0,4.0,2.5,2.6,1.9,3.8,3.8,4.0,1.7,3.2,4.3,0.0,3.7,0.0
6,31.415,29.9987,0.0,3.3,3.0,1.5,4.6,0.0,0.0,2.2,2.8,2.5,2.2,0.0,3.8,4.1,3.8
7,31.2428,29.9239,3.6,4.3,3.9,2.7,3.5,5.0,1.0,4.2,4.5,4.6,3.2,1.6,1.6,2.3,2.2
8,31.243,30.071,0.0,3.0,2.3,1.5,2.8,0.0,4.5,2.6,1.8,1.5,3.2,4.4,2.1,1.3,0.0
9,31.3809,29.9342,3.5,3.9,2.5,4.5,3.5,0.0,2.9,3.3,0.0,1.5,2.3,1.7,4.4,3.8,1.5
10,31.4578,30.0894,1.3,4.1,3.0,1.5,3.2,1.4,3.9,1.3,0.0,0.0,2.0,2.2,3.2,2.3,0.0
11,31.1377,29.9372,3.0,0.0,3.2,0.0,1.0,3.4,2.8,2.7,3.8,2.9,3.9,2.2,3.9,1.5,1.0
12,31.0583,29.9777,3.5,5.0,4.8,0.0,0.0,4.9,4.5,2.3,1.7,1.8,1.9,3.8,1.9,3.9,2.7
13,31.3337,30.1281,1.8,0.0,2.7,3.9,1.2,2.8,3.9,0.0,3.6,0.0,3.0,3.3,3.0,2.9,1.6
14,31.0809,30.1217,0.0,4.0,3.3,1.3,4.1,4.0,1.1,0.0,1.8,3.7,2.1,0.0,4.6,4.7,0.0
15,31.0672,30.0631,2.1,2.6,1.8,1.3,3.8,1.8,0.0,2.0,4.4,0.0,0.0,1.5,2.0,3.7,2.6
16,31.2188,30.0237,2.0,0.0,2.4,3.2,3.1,1.3,4.0,3.7,0.0,3.8,2.4,0.0,1.6,1.1,0.0
17,31.3927,30.0114,1.2,1.6,3.7,2.0,2.2,4.5,0.0,3.1,2.0,0.0,0.0,3.8,2.1,2.3,0.0
18,31.0527,30.0095,1.5,1.3,2.9,4.0,4.2,4.9,4.9,1.7,4.1,1.3,3.0,3.4,3.2,0.0,0.0
19,31.2127,29.9744,0.0,3.6,2.5,1.7,1.5,1.8,3.4,2.9,0.0,1.3,4.2,0.0,1.2,1.8,4.8
20,31.3103,29.959,1.0,1.7,3.3,1.8,1.1,3.1,3.6,3.9,5.0,2.1,3.6,2.7,3.9,0.0,3.9
21,31.4169,30.1602,1.3,2.9,4.9,4.7,3.9,4.1,0.0,0.0,0.0,2.3,0.0,1.6,4.4,3.6,4.9
22,31.3832,29.9564,0.0,2.2,1.7,1.1,2.3,1.9,3.9,3.2,1.0,3.3,4.7,4.0,4.1,4.7,1.6
23,31.4874,29.9085,1.1,2.7,3.4,3.2,4.1,3.7,0.0,1.5,0.0,1.0,0.0,2.4,4.9,1.4,1.4
24,31.1192,29.9525,1.4,4.1,4.3,4.6,3.4,3.8,4.3,4.1,2.5,3.8,4.9,3.1,1.2,4.3,1.2
25,31.4427,30.0629,4.6,2.7,1.6,4.5,0.0,1.1,4.5,1.8,4.2,0.0,2.4,0.0,2.9,1.2,1.8
26,31.5488,30.1696,2.4,0.0,0.0,2.1,1.1,3.2,0.0,0.0,1.7,1.1,3.2,4.1,3.5,0.0,1.3
27,31.1007,30.1944,0.0,4.9,3.7,0.0,3.7,0.0,2.1,1.5,4.9,4.9,0.0,0.0,4.9,3.1,3.9
28,31.1106,30.031,0.0,4.5,1.0,3.2,1.0,4.1,3.3,3.1,0.0,0.0,0.0,0.0,4.9,3.2,0.0
29,31.3563,29.9028,4.5,3.9,1.9,2.0,2.4,0.0,1.5,0.0,0.0,0.0,4.5,4.7,2.6,1.2,0.0
30,31.5043,30.035,4.2,1.2,3.9,2.8,2.0,1.3,3.6,4.0,4.6,1.4,0.0,2.7,3.5,3.5,3.0
31,31.0133,30.0258,4.1,3.2,3.2,1.5,1.3,1.2,0.0,2.4,0.0,0.0,0.0,2.9,1.6,0.0,2.1
32,31.3776,29.9081,1.3,4.6,4.3,2.5,1.6,4.0,0.0,3.8,2.4,3.7,4.5,1.8,4.8,3.2,0.0
33,31.4521,30.0623,3.3,4.7,2.5,3.6,1.9,0.0,1.2,0.0,2.7,3.9,1.2,2.2,1.5,2.6,0.0
34,31.2266,30.1219,3.6,3.6,0.0,1.6,2.4,2.2,2.5,4.0,4.5,0.0,3.1,2.2,3.7,2.5,3.0
35,31.168,30.1427,4.4,0.0,4.3,3.6,4.5,1.2,4.5,4.2,2.5,1.3,3.7,2.8,3.9,2.8,4.0
36,31.0951,29.9187,0.0,1.0,4.5,2.2,0.0,3.0,2.7,1.8,2.8,1.8,0.0,1.4,2.6,4.4,2.1
37,31.0636,29.9011,3.1,3.8,2.5,4.0,3.9,4.9,4.6,3.4,0.0,0.0,4.2,3.6,3.4,3.8,3.5
38,31.2463,30.1043,4.2,3.1,1.2,3.4,5.0,0.0,4.3,3.8,1.4,4.8,2.3,1.1,5.0,1.7,3.5
39,31.1549,30.1659,1.0,4.9,4.7,1.7,4.5,1.2,4.1,3.4,4.1,1.2,3.2,0.0,2.0,3.1,0.0
40,31.3097,30.0727,1.3,0.0,3.0,4.3,2.7,3.9,3.5,2.9,4.2,1.7,2.0,4.4,0.0,1.7,2.7
41,31.3995,30.1119,3.4,2.7,4.0,0.0,3.8,4.1,2.0,1.7,2.4,2.9,4.2,4.9,1.6,2.7,2.6
42,31.5702,29.9085,3.2,1.3,3.9,0.0,3.6,1.2,3.1,3.4,2.6,2.9,2.9,1.9,2.3,0.0,2.0
43,31.2578,30.0995,1.7,0.0,4.7,1.7,4.2,1.0,3.8,0.0,2.4,2.4,2.3,0.0,0.0,1.0,1.9
44,31.2592,29.922,1.3,2.2,4.8,1.8,3.6,1.2,1.7,4.3,2.8,4.9,2.7,2.9,2.3,1.7,4.5
45,31.1519,30.1227,2.5,0.0,1.4,4.9,3.5,4.5,1.2,3.6,1.5,2.8,2.3,0.0,3.4,4.5,4.3
46,31.022,30.1028,3.0,3.1,4.4,2.6,0.0,3.7,2.0,2.2,0.0,1.0,4.5,2.3,0.0,2.8,2.2
47,31.2773,30.1716,3.4,2.5,3.3,4.1,4.1,1.6,2.2,3.1,4.2,3.8,2.5,3.5,0.0,3.3,1.2
48,31.3541,29.9143,3.9,3.0,0.0,2.2,3.7,0.0,2.6,1.6,3.5,3.8,0.0,2.1,4.1,2.7,3.0
49,31.4717,30.0866,2.9,2.9,2.6,3.9,1.1,4.1,4.5,0.0,2.7,0.0,4.6,4.5,1.0,1.3,4.2
50,31.4906,30.0102,2.0,2.6,3.6,0.0,4.4,2.4,2.7,0.0,2.6,2.2,2.9,3.3,4.2,0.0,4.7
51,31.4125,29.9411,4.4,0.0,4.2,0.0,0.0,0.0,1.2,0.0,0.0,1.3,4.3,4.6,1.9,3.2,4.9
52,31.4831,30.0278,0.0,3.9,0.0,2.0,1.8,0.0,2.3,1.8,0.0,2.3,0.0,2.9,1.9,3.6,0.0
53,31.5512,30.1023,4.6,1.8,0.0,0.0,3.6,1.8,2.4,3.5,2.6,1.4,3.1,1.8,3.4,1.2,0.0
54,31.0021,30.106,4.2,0.0,2.2,3.8,0.0,1.0,4.1,4.7,2.8,4.2,0.0,1.7,4.5,2.0,2.6
55,31.1085,30.1354,3.3,1.2,1.8,2.1,0.0,4.1,2.4,0.0,3.8,3.6,4.4,2.9,0.0,2.3,1.4
56,31.4528,30.1935,0.0,3.8,2.2,3.8,3.4,3.7,4.7,0.0,3.5,0.0,0.0,0.0,0.0,4.0,2.0
