customer_id,longitude,latitude,store200_valuation,store210_valuation,store220_valuation,store230_valuation,store240_valuation,store250_valuation,store260_valuation,store270_valuation,store280_valuation,store290_valuation,store300_valuation,store310_valuation,store320_valuation,store330_valuation,store340_valuation
1,31.5781,29.9825,1.0,4.8,3.4,1.6,0.0,0.0,4.4,3.6,0.0,0.0,3.1,3.4,3.8,1.7,0.0
2,31.5361,30.0875,4.2,1.8,0.0,3.9,4.5,1.1,0.0,2.3,3.0,1.5,3.5,1.9,3.3,1.3,5.0
3,31.4295,30.1308,4.1,2.8,4.1,0.0,4.4,4.1,2.7,3.2,2.9,4.0,3.6,1.0,1.5,4.4,4.9
4,31.1689,30.1826,2.3,3.9,0.0,1.4,3.7,0.0,1.2,2.7,2.1,4.9,3.4,1.9,0.0,4.8,1.0
5,31.5559,30.0928,4.2,0.0,2.8,1.2,1.8,1.4,3.5,3.9,4.7,1.4,2.1,0.0,1.6,0.0,3.4
6,31.0813,29.9666,3.5,3.2,1.1,0.0,1.5,1.8,4.9,0.0,2.1,2.0,1.2,4.3,1.8,3.7,2.8
7,31.168,30.085,1.3,1.5,2.6,4.4,0.0,4.8,2.6,3.3,0.0,4.6,2.3,0.0,3.4,1.6,4.6
8,31.2393,30.1334,4.3,2.0,1.3,0.0,2.3,2.4,1.3,2.0,2.5,4.6,1.3,0.0,4.4,0.0,0.0
9,31.5662,29.9434,0.0,4.0,1.8,0.0,2.4,4.2,4.6,1.6,0.0,1.4,3.5,4.4,1.4,1.5,1.4
10,31.5257,30.0373,3.3,0.0,0.0,1.8,2.0,2.7,0.0,3.3,0.0,2.2,0.0,1.3,0.0,3.1,3.5
11,31.3779,30.1782,3.9,1.9,0.0,4.4,1.7,1.1,0.0,2.4,0.0,2.8,3.8,3.2,1.5,4.0,0.0
12,31.5413,29.9833,0.0,2.1,3.7,4.3,1.8,0.0,2.9,4.7,4.2,2.3,4.5,2.7,1.1,2.6,4.0
13,31.2176,29.9296,0.0,4.7,3.6,1.0,4.0,4.3,1.9,0.0,4.8,4.9,1.1,1.5,3.9,0.0,0.0
14,31.4869,30.1135,1.4,4.9,0.0,3.8,1.6,0.0,0.0,4.3,1.5,4.5,3.1,0.0,3.1,3.8,3.4
